title;main_story_length;mainextra_length;completionist_length;combined_length;platform
A Magical High School Girl;;;;;Browser
A Mind Forever Voyaging;;;;;Browser
A Mortician's Tale;0.9666666666666667;;;;Browser
A Mother's Inferno;0.25;;;;Browser
A Mysterious Thief;;;;;Browser
A Nation of Wind;;;;;Browser
A New Beginning;9;;;;Browser
A New Reckoning;0.25;;;;Browser
A Nightmare on Elm Street;2;;;;Browser
A Noble Circle;0.25;;;;Browser
A Normal Lost Phone;1.5;;;;Browser
A Number's life;;;;;Browser
A Pixel Story;;;;;Browser
A Princess' Tale;;;;;Browser
A Quiver of Crows;;;;;Browser
A Robot Named Fight!;;;;;Browser
A Rose in the Twilight;;;;;Browser
A Second Face;2.5;;;;Browser
A Sirius Game;;;;;Browser
A Sound of Thunder;4;;;;Browser
A Space Shooter For Two Bucks!;5.5;;;;Browser
A Step Into Darkness;;;;;Browser
A Story About My Uncle;3;;;;Browser
A Stroke of Fate: Operation Bunker;;;;;Browser
A Stroke of Fate: Operation Valkyrie;7;;;;Browser
A Study in Steampunk: Choice by Gaslight;;;;;Browser
A Sweet Meeting;;;;;Browser
A tale about life, death and a looser;;;;;Browser
A Tale of Caos: Overture;;;;;Browser
A Tale of Two Kingdoms;;;;;Browser
A Trip to Yugoslavia;;;;;Browser
A Truth to be Told;;;;;Browser
A Valley Without Wind;16.5;;;;Browser
A Valley Without Wind 2;9.5;;;;Browser
A Vampyre Story;7.5;;;;Browser
A Verdant Hue;;;;;Browser
A Virus Named Tom;4;;;;Browser
A Walk in the Dark;3;;;;Browser
A Way Out;;;;;Browser
A Week of Circus Terror;;;;;Browser
A Week of Garfield;1.5;;;;Browser
A Wild Catgirl Appears!;0.95;;;;Browser
A Wise Use of Time;5;;;;Browser
A Witch's Tale;16;;;;Browser
A Wizard's Lizard;1.5;;;;Browser
A Wizard's Odyssey;;;;;Browser
A Wolf in Autumn;0.6666666666666666;;;;Browser
A World of Keflings;7;;;;Browser
A World of Keflings - It Came From Outer Space;;;;;Browser
A World of Keflings - Sugar, Spice and Not So Nice;;;;;Browser
A World of Keflings - The Curse of the Zombiesaurus;;;;;Browser
A*M*E*R*I*C*A;;;;;Browser
A-10 Tank Killer;;;;;Browser
A-10 VR;;;;;Browser
A-Gents;;;;;Browser
A-Men;9;;;;Browser
A-Men 2;14;;;;Browser
A-Train;;;;;Browser
A-Train 3D: City Simulator;;;;;Browser
A-Train 6;;;;;Browser
A-Train 8;;;;;Browser
A-Train 9;;;;;Browser
A-Train 9 V4.0: Japan Rail Simulator;;;;;Browser
A-Train HX;;;;;Browser
A.D. 2044;3;;;;Browser
A.I. Invasion;;;;;Browser
A.I. Space Corps;;;;;Browser
A.I.M. Racing;14;;;;Browser
A.I.M.2 Clan Wars;;;;;Browser
A.R.C. Squadron;3;;;;Browser
A.R.E.S. Extinction Agenda EX;4;;;;Browser
A.R.E.S.: Extinction Agenda;2;;;;Browser
A.V.A: Alliance of Valiant Arms;;;;;Browser
A.V.G.M.;0.5;;;;Browser
