title;main_story_length;mainextra_length;completionist_length;combined_length;platform
Surviving High School;4.5;;;;PlayStation 3
Surviving Mars;;;;;PlayStation 3
Survivor Squad;15.5;;;;PlayStation 3
Survivor Squad: Gauntlets;;;;;PlayStation 3
Survivors;;;;;PlayStation 3
Sushi Cat;;;;;PlayStation 3
Sushi Go Round;;;;;PlayStation 3
Suspect;;;;;PlayStation 3
Suspended: A Cryogenic Nightmare;;;;;PlayStation 3
suteF;2;;;;PlayStation 3
Sutte Hakkun;;;;;PlayStation 3
Suzuki Bakuhatsu;2.5;;;;PlayStation 3
Sven Co-Op;;;;;PlayStation 3
SVRVIVE: The Deus Helix;;;;;PlayStation 3
Swagman;;;;;PlayStation 3
SWAP;5;;;;PlayStation 3
Swapnote;;;;;PlayStation 3
Swapperoo;2;;;;PlayStation 3
SwapQuest;;;;;PlayStation 3
Swarm (2011);;;;;PlayStation 3
Swarm Arena;;;;;PlayStation 3
SwarmRiders;;;;;PlayStation 3
Swashbucklers: Blue vs. Grey;;;;;PlayStation 3
SWAT 3: Close Quarters Battle;11;;;;PlayStation 3
SWAT 4;8.5;;;;PlayStation 3
SWAT 4: The Stetchkov Syndicate;4.5;;;;PlayStation 3
SWAT Fighter;;;;;PlayStation 3
SWAT Kats: The Radical Squadron;2;;;;PlayStation 3
SWAT: Global Strike Team;6;;;;PlayStation 3
SWAT: Target Liberty;;;;;PlayStation 3
SWEATER? OK!;;;;;PlayStation 3
SweatShop;;;;;PlayStation 3
Sweet Candy Mahjong;;;;;PlayStation 3
Sweet Fantasy (2017);;;;;PlayStation 3
Sweet Fuse: At Your Side;8;;;;PlayStation 3
Sweet Home;8;;;;PlayStation 3
Sweet Lily Dreams;13;;;;PlayStation 3
Sweet Memories - Blackjack;;;;;PlayStation 3
Sweet Pool;;;;;PlayStation 3
Sweet Volley High;3;;;;PlayStation 3
Sweetest Monster;2;;;;PlayStation 3
Sweezy Gunner;3;;;;PlayStation 3
Swift*Stitch;;;;;PlayStation 3
Swiftly;;;;;PlayStation 3
Swing (1997);;;;;PlayStation 3
Swing (2016);;;;;PlayStation 3
Swing Away Golf;;;;;PlayStation 3
Swingerz Golf;;;;;PlayStation 3
Swingin Swiggins;;;;;PlayStation 3
SwingStar VR;;;;;PlayStation 3
Swipecart;;;;;PlayStation 3
Switch - Fluch oder Segen;4;;;;PlayStation 3
Switch Galaxy Ultra;4;;;;PlayStation 3
Switchball;;;;;PlayStation 3
Switchcars;1;;;;PlayStation 3
SWIV;1;;;;PlayStation 3
Sword;;;;;PlayStation 3
Sword 'N' Board;;;;;PlayStation 3
Sword And Sandals IV;;;;;PlayStation 3
Sword Art Online Re: Hollow Fragment;;;;;PlayStation 3
Sword Art Online: Hollow Fragment;54;;;;PlayStation 3
Sword Art Online: Hollow Realization;42;;;;PlayStation 3
Sword Art Online: Infinity Moment;;;;;PlayStation 3
Sword Art Online: Lost Song;27;;;;PlayStation 3
Sword Coast Legends;19.5;;;;PlayStation 3
Sword Daughter;0.25;;;;PlayStation 3
Sword Master;1;;;;PlayStation 3
Sword Master VR;;;;;PlayStation 3
Sword of Asumi;2;;;;PlayStation 3
Sword of Fargoal;5.5;;;;PlayStation 3
Sword of Hope;13;;;;PlayStation 3
Sword of Hope II;;;;;PlayStation 3
Sword of Mana;18;;;;PlayStation 3
Sword of Rapier;;;;;PlayStation 3
Sword of Sodan;2;;;;PlayStation 3
Sword of the Berserk: Guts' Rage;4;;;;PlayStation 3
Sword of the New World: Granado Espada;;;;;PlayStation 3
Sword of the Samurai;;;;;PlayStation 3
Sword of the Stars;;;;;PlayStation 3
Sword of the Stars Complete Collection;;;;;PlayStation 3
Sword of the Stars II: Enhanced Edition;;;;;PlayStation 3
Sword of the Stars II: The Lords of Winter;129;;;;PlayStation 3
Sword of the Stars: Argos Naval Yard;;;;;PlayStation 3
Sword of the Stars: The Pit;28.5;;;;PlayStation 3
Sword of Vermilion;15;;;;PlayStation 3
Sword of Xolan;2;;;;PlayStation 3
Sword With Sauce: Alpha;;;;;PlayStation 3
Swordbreaker;2;;;;PlayStation 3
Swordigo;4;;;;PlayStation 3
Swordlord;;;;;PlayStation 3
SwordQuest: EarthWorld;;;;;PlayStation 3
SwordQuest: FireWorld;;;;;PlayStation 3
SwordQuest: WaterWorld;0.3;;;;PlayStation 3
Swords & Crossbones: An Epic Pirate Story;;;;;PlayStation 3
Swords & Soldiers II;6.5;;;;PlayStation 3
Swords & Souls: A Souls Adventure;6;;;;PlayStation 3
Swords and Serpents;15;;;;PlayStation 3
Swords and Soldiers HD;4.5;;;;PlayStation 3
Swords and Soldiers HD: Super Saucy Sausage Fest DLC;1.5;;;;PlayStation 3
Swords and Sorcery;;;;;PlayStation 3
Swords and Sorcery: Underworld;;;;;PlayStation 3
Swords of Glass;;;;;PlayStation 3
Swordsman;;;;;PlayStation 3
SwordThrust;;;;;PlayStation 3
SWORDY;;;;;PlayStation 3
SWR JST DX Selective Memory Erase Effect;1.5;;;;PlayStation 3
SX Superstar;;;;;PlayStation 3
Syberia;10;;;;PlayStation 3
Syberia 3;12;;;;PlayStation 3
Syberia II;7.5;;;;PlayStation 3
Syd Mead's Terraforming;;;;;PlayStation 3
Syd of Valis;1;;;;PlayStation 3
Syder Arcade;3;;;;PlayStation 3
Sydney 2000;;;;;PlayStation 3
Sydney's World;;;;;PlayStation 3
Sylia;;;;;PlayStation 3
Sylphia;1;;;;PlayStation 3
Sylvan Tale;;;;;PlayStation 3
Sylvester and Tweety in Cagey Capers;;;;;PlayStation 3
Sylvester and Tweety: Breakfast on the Run;;;;;PlayStation 3
Sylvio;10;;;;PlayStation 3
Sym;;;;;PlayStation 3
Symmetrain;;;;;PlayStation 3
Symphonic Rain;14.5;;;;PlayStation 3
Symphonica;;;;;PlayStation 3
Symphony;8.5;;;;PlayStation 3
Symphony of Eternity;16.5;;;;PlayStation 3
Symphony of the Origin;8.5;;;;PlayStation 3
Synaesthete;;;;;PlayStation 3
Synchrom;;;;;PlayStation 3
Syndicate;13;;;;PlayStation 3
Syndicate (2012);6;;;;PlayStation 3
Syndicate Wars;10;;;;PlayStation 3
Syndicate: American Revolt;;;;;PlayStation 3
Syndrome;;;;;PlayStation 3
Synergy;;;;;PlayStation 3
Synonymy;0.25;;;;PlayStation 3
Synopsis Quest;;;;;PlayStation 3
Syobon Action;;;;;PlayStation 3
Syphon Filter;13.5;;;;PlayStation 3
Syphon Filter 2;8.5;;;;PlayStation 3
Syphon Filter 3;8;;;;PlayStation 3
Syphon Filter: Dark Mirror;7;;;;PlayStation 3
Syphon Filter: Logan's Shadow;10;;;;PlayStation 3
Syphon Filter: The Omega Strain;;;;;PlayStation 3
Syrup and the Ultimate Sweet;0.5166666666666667;;;;PlayStation 3
System Protocol One;;;;;PlayStation 3
System Rush;;;;;PlayStation 3
System Shock;13;;;;PlayStation 3
System Shock 2;13;;;;PlayStation 3
Systematic Immunity;;;;;PlayStation 3
Syvalion;;;;;PlayStation 3
sZone-Online;;;;;PlayStation 3
T'ai Fu: Wrath of the Tiger;5;;;;PlayStation 3
T-Kara Puzzles;;;;;PlayStation 3
T.E.C. 3001;3;;;;PlayStation 3
T2: The Arcade Game;0.8333333333333334;;;;PlayStation 3
Table Football;;;;;PlayStation 3
Table Ice Hockey;;;;;PlayStation 3
Table Soccer;;;;;PlayStation 3
Table Top Racing;3.5;;;;PlayStation 3
Table Top Racing: World Tour;5;;;;PlayStation 3
Table Top Racing: World Tour - Supercharger Pack;;;;;PlayStation 3
Table Top Tanks;;;;;PlayStation 3
Tabletop Simulator;;;;;PlayStation 3
TableTop Soccer;;;;;PlayStation 3
Tabletopia;;;;;PlayStation 3
Taboo: The Sixth Sense;0.08333333333333333;;;;PlayStation 3
Tabula Rasa;;;;;PlayStation 3
Tachyon Project;;;;;PlayStation 3
Tachyon: The Fringe;10;;;;PlayStation 3
Taco Master;;;;;PlayStation 3
TacoFace;;;;;PlayStation 3
Tacoma;3;;;;PlayStation 3
Tacopocalypse;;;;;PlayStation 3
TacOps;;;;;PlayStation 3
Tactical Craft Online;;;;;PlayStation 3
Tactical Genius;;;;;PlayStation 3
Tactical Intervention;;;;;PlayStation 3
Tactical Soccer: The New Season;;;;;PlayStation 3
Tactics Ogre: Let Us Cling Together;35.5;;;;PlayStation 3
Tactics Ogre: Let Us Cling Together (PSP);50.5;;;;PlayStation 3
Tactics Ogre: The Knight of Lodis;20;;;;PlayStation 3
Tadpole Treble;2;;;;PlayStation 3
Tag Team Wrestling;;;;;PlayStation 3
Tag: The Power of Paint;0.4166666666666667;;;;PlayStation 3
TAGAP 2;5.5;;;;PlayStation 3
Tahira: Echoes of the Astral Empire;;;;;PlayStation 3
Taiko no Tatsujin DS: Dororon! Yokai Daikessen!!;8.5;;;;PlayStation 3
Taiko no Tatsujin DS: Touch de Dokodon;2;;;;PlayStation 3
Taiko no Tatsujin Wii: Chogouka-Ban;;;;;PlayStation 3
Taiko no Tatsujin: Appare Sandaime;1.5;;;;PlayStation 3
Taiko no Tatsujin: Atsumare! Matsuri da!! Yondaime;;;;;PlayStation 3
Taiko no Tatsujin: DOKI! Shinkyoku Darake no Haru Matsuri;1.5;;;;PlayStation 3
Taiko no Tatsujin: DON-KA! to Oomori Nanadaime;1.5;;;;PlayStation 3
Taiko no Tatsujin: Go! Go! Godaime;;;;;PlayStation 3
Taiko no Tatsujin: Portable;1.5;;;;PlayStation 3
Taiko no Tatsujin: Portable 2;2.5;;;;PlayStation 3
Taiko no Tatsujin: Portable DX;5.5;;;;PlayStation 3
Taiko no Tatsujin: Tatacon de DODON ga DON;4;;;;PlayStation 3
Taiko no Tatsujin: Tobikkiri! Anime Special;;;;;PlayStation 3
Taiko no Tatsujin: V Version;8;;;;PlayStation 3
Taiko no Tatsujin: Wai Wai Happy! Rokudaime;;;;;PlayStation 3
Taiko no Tatsujin: Waku Waku Anime Matsuri;5.5;;;;PlayStation 3
Taiko: Drum Master;5.5;;;;PlayStation 3
TAIKU MANSION;0.31666666666666665;;;;PlayStation 3
Tail 'Gator;1;;;;PlayStation 3
Tail Concerto;4.5;;;;PlayStation 3
Tail Drift;;;;;PlayStation 3
Tail of the Sun;6.5;;;;PlayStation 3
Tails Adventure;2.5;;;;PlayStation 3
Tails' Skypatrol;;;;;PlayStation 3
Tailwind: Prologue;;;;;PlayStation 3
Taimumari;;;;;PlayStation 3
Taito Grand Prix: Eikou he no Licence;;;;;PlayStation 3
Taito Legends;;;;;PlayStation 3
Taito Legends 2;;;;;PlayStation 3
Tak 2: The Staff of Dreams;7.5;;;;PlayStation 3
Tak and the Guardians of Gross;;;;;PlayStation 3
Tak and the Power of Juju;7.5;;;;PlayStation 3
Tak: Mojo Mistake;;;;;PlayStation 3
Tak: The Great Juju Challenge;;;;;PlayStation 3
Take Command: Second Manassas;;;;;PlayStation 3
Take No Prisoners;;;;;PlayStation 3
Take On Helicopters;;;;;PlayStation 3
Take On Mars;;;;;PlayStation 3
Take the Dream IX;;;;;PlayStation 3
Take Thy Throne;;;;;PlayStation 3
Takedown: Red Sabre;5;;;;PlayStation 3
TAKEN;;;;;PlayStation 3
Taken Souls: Blood Ritual;;;;;PlayStation 3
Takt of Magic;;;;;PlayStation 3
Tale of Wuxia;;;;;PlayStation 3
Tales Across Time;2;;;;PlayStation 3
Tales from Space: About a Blob;6.5;;;;PlayStation 3
Tales from Space: Mutant Blobs Attack;4;;;;PlayStation 3
Tales from the Borderlands;10.5;;;;PlayStation 3
Tales from the Borderlands: Episode 1 - Zer0 Sum;2.5;;;;PlayStation 3
Tales from the Borderlands: Episode 2 - Atlas Mugged;2;;;;PlayStation 3
Tales from the Borderlands: Episode 3 - Catch A Ride;2;;;;PlayStation 3
Tales from the Borderlands: Episode 4 - Escape Plan Bravo;2;;;;PlayStation 3
Tales from the Borderlands: Episode 5 - The Vault of the Traveler;2;;;;PlayStation 3
Tales from the Dragon Mountain 2: The Lair;;;;;PlayStation 3
Tales From The Dragon Mountain: The Strix;1;;;;PlayStation 3
Tales from the Void;;;;;PlayStation 3
Tales of Adventure 2;;;;;PlayStation 3
Tales of Aravorn: Seasons of the Wolf;;;;;PlayStation 3
Tales of Ateria;1.5;;;;PlayStation 3
Tales of Berseria;44;;;;PlayStation 3
Tales of Cosmos;3;;;;PlayStation 3
Tales of Destiny (PS);31.5;;;;PlayStation 3
Tales of Destiny (PS2);39;;;;PlayStation 3
Tales of Destiny 2;38;;;;PlayStation 3
Tales of Destiny II;33.5;;;;PlayStation 3
Tales of Destruction;;;;;PlayStation 3
Tales of Enders;;;;;PlayStation 3
Tales of Fandom Vol.1;;;;;PlayStation 3
Tales of Graces;40;;;;PlayStation 3
Tales of Graces F;46.5;;;;PlayStation 3
Tales of Hearts;53.5;;;;PlayStation 3
Tales of Hearts R;34;;;;PlayStation 3
Tales of Innocence;30;;;;PlayStation 3
Tales of Legendia;32;;;;PlayStation 3
Tales of Link;;;;;PlayStation 3
Tales of Maj'Eyal;48;;;;PlayStation 3
Tales of Maj'Eyal: Embers of Rage;;;;;PlayStation 3
Tales of Monkey Island;15;;;;PlayStation 3
Tales of Monkey Island: Chapter 1 - Launch of the Screaming Narwhal;3;;;;PlayStation 3
Tales of Monkey Island: Chapter 2 - The Siege of Spinner Cay;2.5;;;;PlayStation 3
Tales of Monkey Island: Chapter 3 - Lair of the Leviathan;2.5;;;;PlayStation 3
Tales of Monkey Island: Chapter 4 - The Trial and Execution of Guybrush Threepwood;3;;;;PlayStation 3
Tales of Monkey Island: Chapter 5 - Rise of the Pirate God;2.5;;;;PlayStation 3
Tales of Phantasia;31.5;;;;PlayStation 3
Tales of Phantasia: Narikiri Dungeon X;27.5;;;;PlayStation 3
Tales of Rebirth;43.5;;;;PlayStation 3
Tales of Solaris;;;;;PlayStation 3
Tales of Symphonia;48.5;;;;PlayStation 3
Tales of Symphonia Chronicles;;;;;PlayStation 3
Tales of Symphonia: Dawn of the New World;33;;;;PlayStation 3
Tales of the Abyss;49.5;;;;PlayStation 3
Tales of the Elements;;;;;PlayStation 3
Tales of the Elements: First Chapter;;;;;PlayStation 3
Tales of the Heroes: Twin Brave;;;;;PlayStation 3
Tales of the Orient: The Rising Sun;11.5;;;;PlayStation 3
Tales of the Tempest;11.5;;;;PlayStation 3
Tales of the World: Narikiri Dungeon 3;;;;;PlayStation 3
Tales of the World: Radiant Mythology;26;;;;PlayStation 3
Tales of the World: Radiant Mythology 2;;;;;PlayStation 3
Tales of the World: Radiant Mythology 3;;;;;PlayStation 3
Tales of the World: Reve Unitia;;;;;PlayStation 3
Tales of Vesperia;50;;;;PlayStation 3
Tales of VS.;3.5;;;;PlayStation 3
Tales of Xillia;36;;;;PlayStation 3
Tales of Xillia 2;33;;;;PlayStation 3
Tales of Zestiria;41;;;;PlayStation 3
Tales Runner;;;;;PlayStation 3
TaleSpin;0.7666666666666667;;;;PlayStation 3
Talisman Prologue;1.5;;;;PlayStation 3
Talisman: Digital Edition;2.5;;;;PlayStation 3
Talisman: The Horus Heresy;1.5;;;;PlayStation 3
Talismania;3;;;;PlayStation 3
Tallowmere;;;;;PlayStation 3
Talmit's Adventure;4;;;;PlayStation 3
Tamagotchi;;;;;PlayStation 3
Tang Tang;;;;;PlayStation 3
Tangled Up!;;;;;PlayStation 3
Tangled: The Video Game;;;;;PlayStation 3
Tango Fiesta;;;;;PlayStation 3
Tangrams Deluxe;;;;;PlayStation 3
Tanita: A Plasticine Dream;;;;;PlayStation 3
Tank Battle Mania;;;;;PlayStation 3
Tank Battle: 1944;;;;;PlayStation 3
Tank Battle: North Africa;;;;;PlayStation 3
Tank Battles;;;;;PlayStation 3
Tank Blast;;;;;PlayStation 3
Tank Brawl;;;;;PlayStation 3
Tank Commander;;;;;PlayStation 3
Tank Operations: European Campaign;;;;;PlayStation 3
Tank Universal;8;;;;PlayStation 3
Tank! Tank! Tank!;5.5;;;;PlayStation 3
Tank: The M1A1 Abrams Battle Tank Simulation;;;;;PlayStation 3
TankBlitz;;;;;PlayStation 3
Tanki Online;;;;;PlayStation 3
Tanks But No Tanks;;;;;PlayStation 3
Tanks vs Aliens;;;;;PlayStation 3
Tantei Opera Milky Holmes;6.5;;;;PlayStation 3
Tao Feng: Fist of the Lotus;6;;;;PlayStation 3
Tao's Adventure: Curse of the Demon Seal;45;;;;PlayStation 3
Tap Adventure: Time Travel;;;;;PlayStation 3
Tap Heroes;;;;;PlayStation 3
Tap Sonic;;;;;PlayStation 3
Tap Tap Infinity;20.5;;;;PlayStation 3
Tap Tap Legions;;;;;PlayStation 3
Tap Titans;;;;;PlayStation 3
TAP TOUCH RUN;0.3333333333333333;;;;PlayStation 3
Tapocalypse;;;;;PlayStation 3
Tapper;;;;;PlayStation 3
Tappingo;6;;;;PlayStation 3
Target Earth;1.5;;;;PlayStation 3
Target: Renegade;;;;;PlayStation 3
Target: Terror;;;;;PlayStation 3
Tarr Chronicles;;;;;PlayStation 3
Task Force;;;;;PlayStation 3
Task Force 1942: Surface Naval Action in the South Pacific;;;;;PlayStation 3
Task Force Harrier EX;;;;;PlayStation 3
Tasmania Story;;;;;PlayStation 3
Tasmanian Devil: Munching Madness;;;;;PlayStation 3
TASTEE: Lethal Tactics;4.5;;;;PlayStation 3
Tasty Blue;;;;;PlayStation 3
Tasty Planet: Back for Seconds;4;;;;PlayStation 3
Tatsunoko vs. Capcom: Ultimate All-Stars;2.5;;;;PlayStation 3
Tattletail;0.9666666666666667;;;;PlayStation 3
Tau Ceti;;;;;PlayStation 3
Tavernier;1.5;;;;PlayStation 3
Tax Avoiders;;;;;PlayStation 3
Taxi;;;;;PlayStation 3
Taz;0.11666666666666667;;;;PlayStation 3
Taz Express;;;;;PlayStation 3
Taz in Escape from Mars;3;;;;PlayStation 3
Taz-Mania (Sega);3;;;;PlayStation 3
Taz-Mania (SNES);1.5;;;;PlayStation 3
Taz: Wanted;7;;;;PlayStation 3
Tcheco in the Castle of Lucio;;;;;PlayStation 3
TDP4: Team Battle;;;;;PlayStation 3
TDP5: Arena 3D;;;;;PlayStation 3
Tea Party Simulator 2015;1.5;;;;PlayStation 3
Team Buddies;;;;;PlayStation 3
Team Fortress 2;;;;;PlayStation 3
Team Fortress Arcade;0.8;;;;PlayStation 3
Team Fortress Classic;;;;;PlayStation 3
Team Indie;;;;;PlayStation 3
Team Kirby Clash Deluxe;14;;;;PlayStation 3
Team Umizoomi;;;;;PlayStation 3
Tear Ring Saga;40.5;;;;PlayStation 3
Tearaway;6.5;;;;PlayStation 3
Tearaway Unfolded;8.5;;;;PlayStation 3
Tears Revolude;;;;;PlayStation 3
Tears to Tiara II: Heir of the Overlord;49;;;;PlayStation 3
Teazle;;;;;PlayStation 3
Tech Gone Bad - E1M8 Map (Doom WAD);0.3333333333333333;;;;PlayStation 3
Tech Romancer;;;;;PlayStation 3
Technic Beat;;;;;PlayStation 3
Techno Kitten Adventure;6;;;;PlayStation 3
Technobabylon;9;;;;PlayStation 3
Technomage;17;;;;PlayStation 3
TechnoMage: Return of Eternity;;;;;PlayStation 3
Techwars Online;;;;;PlayStation 3
Tecmo Baseball;;;;;PlayStation 3
Tecmo Bowl;5;;;;PlayStation 3
Tecmo Bowl Throwback;;;;;PlayStation 3
Tecmo Cup Football Game;;;;;PlayStation 3
Tecmo NBA Basketball;;;;;PlayStation 3
Tecmo Super Bowl;;;;;PlayStation 3
Tecmo World Cup '92;;;;;PlayStation 3
Tecmo World Wrestling;;;;;PlayStation 3
Ted By Dawn;;;;;PlayStation 3
Teddy Boy;;;;;PlayStation 3
Teddy Floppy Ear: Kayaking;1;;;;PlayStation 3
Teddy Floppy Ear: Mountain Adventure;1.5;;;;PlayStation 3
Teddy Floppy Ear: The Race;2.5;;;;PlayStation 3
Teddy Terror;;;;;PlayStation 3
Teen Titans;4;;;;PlayStation 3
Teenage Mutant Ninja Turtles (1989);2.5;;;;PlayStation 3
Teenage Mutant Ninja Turtles (2003);3;;;;PlayStation 3
Teenage Mutant Ninja Turtles (2013);3;;;;PlayStation 3
Teenage Mutant Ninja Turtles (2014);;;;;PlayStation 3
Teenage Mutant Ninja Turtles 2: Battle Nexus;8.5;;;;PlayStation 3
Teenage Mutant Ninja Turtles 3: Mutant Nightmare;4.5;;;;PlayStation 3
Teenage Mutant Ninja Turtles II: Back from the Sewers;2.5;;;;PlayStation 3
Teenage Mutant Ninja Turtles II: The Arcade Game;1;;;;PlayStation 3
Teenage Mutant Ninja Turtles III: Radical Rescue;2.5;;;;PlayStation 3
Teenage Mutant Ninja Turtles III: The Manhattan Project;3;;;;PlayStation 3
Teenage Mutant Ninja Turtles: Danger of the Ooze;4;;;;PlayStation 3
Teenage Mutant Ninja Turtles: Fall of the Foot Clan;0.43333333333333335;;;;PlayStation 3
Teenage Mutant Ninja Turtles: Mutant Melee;5;;;;PlayStation 3
Teenage Mutant Ninja Turtles: Mutants in Manhattan;4.5;;;;PlayStation 3
Teenage Mutant Ninja Turtles: Out of the Shadows;7;;;;PlayStation 3
Teenage Mutant Ninja Turtles: Smash-Up;0.65;;;;PlayStation 3
Teenage Mutant Ninja Turtles: The Hyperstone Heist;1;;;;PlayStation 3
Teenage Mutant Ninja Turtles: Tournament Fighters (NES);0.6333333333333333;;;;PlayStation 3
Teenage Mutant Ninja Turtles: Tournament Fighters (Sega);0.5;;;;PlayStation 3
Teenage Mutant Ninja Turtles: Tournament Fighters (SNES);0.6666666666666666;;;;PlayStation 3
Teenage Mutant Ninja Turtles: Training Lair;;;;;PlayStation 3
Teenage Mutant Ninja Turtles: Turtles in Time;1.5;;;;PlayStation 3
Teenage Mutant Ninja Turtles: Turtles in Time Re-Shelled;2;;;;PlayStation 3
Teenage Queen;;;;;PlayStation 3
Teenagent;;;;;PlayStation 3
Teeny Titans;;;;;PlayStation 3
Teeter;0.3333333333333333;;;;PlayStation 3
Teeworlds;;;;;PlayStation 3
Tehkan World Cup;;;;;PlayStation 3
Tehra Dark Warrior;;;;;PlayStation 3
Tekken;2.5;;;;PlayStation 3
Tekken 2;1.5;;;;PlayStation 3
Tekken 3;3.5;;;;PlayStation 3
Tekken 3 Special;0.25;;;;PlayStation 3
Tekken 3D: Prime Edition;;;;;PlayStation 3
Tekken 4;1.5;;;;PlayStation 3
Tekken 5;2;;;;PlayStation 3
Tekken 5: Dark Resurrection;2.5;;;;PlayStation 3
Tekken 6;8.5;;;;PlayStation 3
Tekken 7;3.5;;;;PlayStation 3
Tekken Advance;0.38333333333333336;;;;PlayStation 3
Tekken Hybrid;0.08333333333333333;;;;PlayStation 3
Tekken Revolution;2.5;;;;PlayStation 3
Tekken Tag Tournament;2;;;;PlayStation 3
Tekken Tag Tournament 2;1.5;;;;PlayStation 3
Tekken Tag Tournament 2 Prologue;0.75;;;;PlayStation 3
Tekken Tag Tournament 2: Wii U Edition;0.7;;;;PlayStation 3
Tekken: Dark Resurrection;4;;;;PlayStation 3
Teleglitch;;;;;PlayStation 3
Teleglitch: Die More Edition;3;;;;PlayStation 3
Telengard;;;;;PlayStation 3
Telepath RPG: Servants of God;;;;;PlayStation 3
Telepath Tactics;;;;;PlayStation 3
Telepathy Zero;;;;;PlayStation 3
Teleroboxer;0.48333333333333334;;;;PlayStation 3
Telltale Texas Hold 'Em;0.9166666666666666;;;;PlayStation 3
Tembo the Badass Elephant;5;;;;PlayStation 3
Temper Tantrum;;;;;PlayStation 3
Tempest;1.5;;;;PlayStation 3
Tempest (2015);;;;;PlayStation 3
Tempest 2000;;;;;PlayStation 3
Templar Battleforce;;;;;PlayStation 3
Temple of Apshai Trilogy;;;;;PlayStation 3
Temple Run;;;;;PlayStation 3
Temple Run 2;2;;;;PlayStation 3
Tempo;4;;;;PlayStation 3
Tempo Jr.;2.5;;;;PlayStation 3
Temporal Temple;;;;;PlayStation 3
Ten Pin Alley;;;;;PlayStation 3
Tenchi Muyo! Game Hen;7;;;;PlayStation 3
Tenchu 2: Birth of the Stealth Assassins;9;;;;PlayStation 3
Tenchu San Portable;;;;;PlayStation 3
Tenchu Z;12;;;;PlayStation 3
Tenchu: Dark Secret;7;;;;PlayStation 3
Tenchu: Fatal Shadows;4.5;;;;PlayStation 3
Tenchu: Shadow Assassins;10;;;;PlayStation 3
Tenchu: Stealth Assassins;8.5;;;;PlayStation 3
Tenchu: Time of the Assassins;;;;;PlayStation 3
Tenchu: Wrath of Heaven;11;;;;PlayStation 3
Tender Loving Care;5.5;;;;PlayStation 3
Tengami;1.5;;;;PlayStation 3
Tenkai Knights: Brave Battle;;;;;PlayStation 3
Tennis;3;;;;PlayStation 3
Tennis (1981);;;;;PlayStation 3
Tennis Elbow 2013;;;;;PlayStation 3
Tennis in the Face;2.5;;;;PlayStation 3
Tenrow;0.8333333333333334;;;;PlayStation 3
Tenshu General;;;;;PlayStation 3
Tentacles;;;;;PlayStation 3
Tentacult!;1;;;;PlayStation 3
Tequila Zombies 3;;;;;PlayStation 3
TERA;;;;;PlayStation 3
TeraBlaster;;;;;PlayStation 3
Teria;;;;;PlayStation 3
Terminal Hacker;;;;;PlayStation 3
Terminal Velocity;5;;;;PlayStation 3
Terminator 2: Judgment Day;1;;;;PlayStation 3
Terminator 3: Rise of the Machines;;;;;PlayStation 3
Terminator 3: The Redemption;;;;;PlayStation 3
Terminator 3: War of the Machines;3;;;;PlayStation 3
Terminator Salvation;4;;;;PlayStation 3
Terminator Salvation (Arcade);;;;;PlayStation 3
Terra Battle;4;;;;PlayStation 3
Terra Cresta;0.3;;;;PlayStation 3
Terra Incognita ~ Chapter One: The Descendant;;;;;PlayStation 3
Terra Lander;;;;;PlayStation 3
Terra Nova: Strike Force Centauri;6.5;;;;PlayStation 3
Terra Phantastica;;;;;PlayStation 3
Terracon;;;;;PlayStation 3
Terrafarmers;;;;;PlayStation 3
Terraform;;;;;PlayStation 3
Terramex;;;;;PlayStation 3
Terrance the Flying Eyeball;0.5;;;;PlayStation 3
Terranigma;15;;;;PlayStation 3
Terraria;;;;;PlayStation 3
TerraTech;;;;;PlayStation 3
Terrian Saga: KR-17;;;;;PlayStation 3
Terror Lab;;;;;PlayStation 3
Terror of the Stratus;;;;;PlayStation 3
Terrorhedron;5;;;;PlayStation 3
Terrorist Takedown;2;;;;PlayStation 3
Terrorist Takedown 2;2;;;;PlayStation 3
Terrorist Takedown 3;1.5;;;;PlayStation 3
Terrorist Takedown: Conflict in Mogadishu;2;;;;PlayStation 3
Terrorist Takedown: Covert Operations;3;;;;PlayStation 3
Terrorist Takedown: Payback;1;;;;PlayStation 3
Terrorist Takedown: War in Colombia;2.5;;;;PlayStation 3
Terrorpods;3.5;;;;PlayStation 3
Tesla Breaks the World!;;;;;PlayStation 3
Tesla Effect: A Tex Murphy Adventure;10.5;;;;PlayStation 3
Tesla VR;;;;;PlayStation 3
Tesla's Best Friend;;;;;PlayStation 3
Tesla's Electric Mist;;;;;PlayStation 3
Teslagrad;5;;;;PlayStation 3
Tess;1;;;;PlayStation 3
TesserAct;;;;;PlayStation 3
Tesserae;;;;;PlayStation 3
Test Drive (1987);;;;;PlayStation 3
Test Drive (2002);13;;;;PlayStation 3
Test Drive 4;;;;;PlayStation 3
Test Drive 5;;;;;PlayStation 3
Test Drive 6;7.5;;;;PlayStation 3
Test Drive III: The Passion;;;;;PlayStation 3
Test Drive Le Mans (Dreamcast);;;;;PlayStation 3
Test Drive Off-Road;;;;;PlayStation 3
Test Drive Unlimited;29;;;;PlayStation 3
Test Drive Unlimited 2;29.5;;;;PlayStation 3
Test Drive V-Rally;;;;;PlayStation 3
Test Drive: Eve of Destruction;13.5;;;;PlayStation 3
Test Drive: Ferrari Racing Legends;25.5;;;;PlayStation 3
Test Drive: Off-Road Wide Open;2.5;;;;PlayStation 3
Test Yourself: Psychology;;;;;PlayStation 3
