title;main_story_length;mainextra_length;completionist_length;combined_length;platform
BloodRealm: Battlegrounds;;;;;iOS
Bloodsports.TV;;;;;iOS
Bloodstained: Ritual of the Night;;;;;iOS
Bloodstone: An Epic Dwarven Tale;;;;;iOS
Bloodwood Reload;1;;;;iOS
Bloodwych;;;;;iOS
Bloody Boobs;0.65;;;;iOS
Bloody Good Time;2;;;;iOS
Bloody Laugh;0.43333333333333335;;;;iOS
Bloody Laugh 2;0.5833333333333334;;;;iOS
Bloody Roar;1.5;;;;iOS
Bloody Roar 2;2;;;;iOS
Bloody Roar 3;0.4166666666666667;;;;iOS
Bloody Roar 4;0.55;;;;iOS
Bloody Roar: Primal Fury;0.8;;;;iOS
Bloody Streets;1.5;;;;iOS
Bloody Trapland;12;;;;iOS
Bloody Vampire;;;;;iOS
Bloody Walls;0.7333333333333333;;;;iOS
Bloody Wolf;2.5;;;;iOS
Bloom;;;;;iOS
Bloons;1;;;;iOS
Bloons 2;1;;;;iOS
Bloons TD;7.5;;;;iOS
Bloons TD 5;19.5;;;;iOS
Bloons TD Battles;;;;;iOS
Bloonz Toonz;;;;;iOS
Bloop;;;;;iOS
Bloop Reloaded;;;;;iOS
Blossom Tales: The Sleeping King;;;;;iOS
Blossoms Bloom Brightest;0.08333333333333333;;;;iOS
BlowOut;;;;;iOS
Blowy Fish;;;;;iOS
Bloxitivity;;;;;iOS
Blue Almanac;;;;;iOS
Blue Breaker: Ken Yori Bishoumi o;;;;;iOS
Blue Dragon;45;;;;iOS
Blue Dragon Plus;14.5;;;;iOS
Blue Dragon: Awakened Shadow;21;;;;iOS
Blue Estate: The Game;3;;;;iOS
Blue Force;;;;;iOS
Blue Hawk;2;;;;iOS
Blue Horizon;;;;;iOS
Blue Lightning;0.5;;;;iOS
Blue Print;;;;;iOS
Blue Reflection;;;;;iOS
Blue Revolver;2.5;;;;iOS
Blue Rider;3;;;;iOS
Blue Rose;;;;;iOS
Blue Roses;;;;;iOS
Blue Roses: Yousei to Aoi Hitomi no Senshitachi;;;;;iOS
Blue Seed;;;;;iOS
Blue Sheep;;;;;iOS
Blue Stinger;9;;;;iOS
Blue Tear;;;;;iOS
Blue Toad Murder Files: The Mysteries of Little Riddle;6;;;;iOS
Blue Wing Blitz;;;;;iOS
Blue Wish Resurrection Plus;;;;;iOS
Blue's Journey;;;;;iOS
Blue-Collar Astronaut;;;;;iOS
Blue: Will to Power;;;;;iOS
Blueberry Garden;1;;;;iOS
Blueprint 3D;;;;;iOS
Blueprint Tycoon;5.5;;;;iOS
Blues and Bullets;;;;;iOS
Blues and Bullets - Episode 1: The End of Peace;;;;;iOS
Blues and Bullets - Episode 2: Shaking the Hive;;;;;iOS
Blues Brothers 2000;;;;;iOS
Blueshift;;;;;iOS
Blur;9;;;;iOS
BMW M3 Challenge;4;;;;iOS
BMX XXX;;;;;iOS
Bo Jackson Baseball;;;;;iOS
Board Defenders;;;;;iOS
Board Game Top Shop;;;;;iOS
Boarder Zone;;;;;iOS
Bob Came in Pieces;4;;;;iOS
Bob Was Hungry;7;;;;iOS
Bobby;;;;;iOS
Bobby is Going Home;15;;;;iOS
Bode Miller Alpine Skiing;;;;;iOS
Body and Brain Connection;;;;;iOS
Body Count;0.75;;;;iOS
Body Harvest;;;;;iOS
Bodycount;6;;;;iOS
Boggle (2007);;;;;iOS
Bohemian Killing;2;;;;iOS
Boid;;;;;iOS
Boiling Point: Road to Hell;;;;;iOS
Boing!;;;;;iOS
Boing! Docomodake DS;;;;;iOS
Bokida - Heartfelt Reunion;;;;;iOS
Bokosuka Wars;;;;;iOS
Boktai 2: Solar Boy Django;12.5;;;;iOS
Boktai 3: Sabata's Counterattack;11;;;;iOS
Boktai: The Sun Is in Your Hand;8.5;;;;iOS
Boku no Natsuyasumi 2;;;;;iOS
Boku no Natsuyasumi 4;14;;;;iOS
Boku wa Tomodachi ga Sukunai Portable;;;;;iOS
Bold New World;;;;;iOS
bOllO;;;;;iOS
Bollywood Wannabe;;;;;iOS
Bolt;6;;;;iOS
Bolt Riley: A Reggae Adventure - Chapter 1;;;;;iOS
BOMB (2015);;;;;iOS
Bomb Defense (2017);;;;;iOS
Bomb Jack;0.6333333333333333;;;;iOS
Bomb Squad Academy;0.8833333333333333;;;;iOS
Bomb the Monsters!;;;;;iOS
Bomb U!;0.5;;;;iOS
Bombastic;;;;;iOS
Bomber Raid;;;;;iOS
Bomberman;3.5;;;;iOS
Bomberman '93;;;;;iOS
Bomberman 2;;;;;iOS
Bomberman 64;4;;;;iOS
Bomberman 64: The Second Attack;6;;;;iOS
Bomberman B-Daman;;;;;iOS
Bomberman Blast;1;;;;iOS
Bomberman Blitz;;;;;iOS
Bomberman DS;5;;;;iOS
Bomberman Fantasy Race;2;;;;iOS
Bomberman GB;4.5;;;;iOS
Bomberman GB 3;2;;;;iOS
Bomberman Generation;10;;;;iOS
Bomberman Hardball;;;;;iOS
Bomberman Hero;6;;;;iOS
Bomberman II;2;;;;iOS
Bomberman Jetters;8;;;;iOS
Bomberman Kart;9;;;;iOS
Bomberman Land;;;;;iOS
Bomberman Land (Wii);;;;;iOS
Bomberman Land 2;;;;;iOS
Bomberman Land Portable;;;;;iOS
Bomberman Land Touch!;15;;;;iOS
Bomberman Land Touch! 2;6;;;;iOS
Bomberman Live;;;;;iOS
Bomberman Live: Battlefest;;;;;iOS
Bomberman Max;3.5;;;;iOS
Bomberman Max 2;3.5;;;;iOS
Bomberman Online;;;;;iOS
Bomberman Party Edition;;;;;iOS
Bomberman PSP;5;;;;iOS
Bomberman Quest;4;;;;iOS
Bomberman Story DS;;;;;iOS
Bomberman Tournament;7;;;;iOS
Bomberman Ultra;;;;;iOS
Bomberman Wars;;;;;iOS
Bomberman World;1;;;;iOS
Bomberman: Act Zero;;;;;iOS
Bomberman: Panic Bomber;;;;;iOS
Bombernauts;;;;;iOS
BomberZone;;;;;iOS
Bombinator;;;;;iOS
Bombing Bastards;;;;;iOS
Bombshell;12;;;;iOS
Bonanza Bros.;0.5666666666666667;;;;iOS
Bonds of the Skies;;;;;iOS
Bone: Out from Boneville;2;;;;iOS
Bone: The Great Cow Race;2.5;;;;iOS
BoneBone: Rise of the Deathlord;2.5;;;;iOS
Boneless Zombie;;;;;iOS
BoneStagE;0.35;;;;iOS
Bonetown: The Power of Death;;;;;iOS
Bonk 3: Bonk's Big Adventure;2;;;;iOS
Bonk's Adventure;1.5;;;;iOS
Bonk's Adventure (Game Boy);0.5833333333333334;;;;iOS
Bonk's Revenge;2.5;;;;iOS
Bonk's Revenge (Game Boy);0.6666666666666666;;;;iOS
Bonsai;;;;;iOS
Bonsai Barber;;;;;iOS
Bonze Adventure;;;;;iOS
Boo Bunny Plague;2.5;;;;iOS
Boob Wars: Big Breasts vs Flat Chests;2;;;;iOS
Boogerman: A Pick and Flick Adventure;2;;;;iOS
Boogeyman;0.8333333333333334;;;;iOS
Boogie;;;;;iOS
Boogie Bunnies;;;;;iOS
Book of Demons;7.5;;;;iOS
Book of Legends (2008);;;;;iOS
Book of Potentia 2;;;;;iOS
Book Series - Alice in Wonderland;;;;;iOS
Bookstore Dream;5;;;;iOS
Bookworm;6;;;;iOS
Bookworm Adventures;5.5;;;;iOS
Bookworm Adventures: Volume 2;;;;;iOS
Bookworm Deluxe;3;;;;iOS
Boom Beach;;;;;iOS
Boom Blox;5;;;;iOS
Boom Blox Bash Party;9;;;;iOS
Boom Boom Rocket;1.5;;;;iOS
Boom-Bahh;;;;;iOS
BoomBots;;;;;iOS
Boomer's Adventure in ASMIK World;;;;;iOS
BoomTown! Deluxe;;;;;iOS
BOOR;;;;;iOS
Boost Beast;48;;;;iOS
Booster Trooper;;;;;iOS
Boot Hill;;;;;iOS
Boot Hill Heroes;;;;;iOS
Boot Hill Heroes - The Hangman's Ballad;;;;;iOS
Bootombaa;;;;;iOS
Boozed n Busted;;;;;iOS
Boppin';;;;;iOS
Border Down;0.8333333333333334;;;;iOS
Borderlands;22.5;;;;iOS
Borderlands 2;30.5;;;;iOS
Borderlands 2: Captain Scarlett and Her Pirate's Booty DLC;4.5;;;;iOS
Borderlands 2: Creature Slaughter Dome DLC;0.9666666666666667;;;;iOS
Borderlands 2: Game of the Year Edition;33;;;;iOS
Borderlands 2: How Marcus Saved Mercenary Day DLC;0.8333333333333334;;;;iOS
Borderlands 2: Mad Moxxi and the Wedding Day Massacre DLC;0.6;;;;iOS
Borderlands 2: Mr. Torgue's Campaign of Carnage DLC;3;;;;iOS
Borderlands 2: Sir Hammerlock vs. the Son of Crawmerax DLC;0.75;;;;iOS
Borderlands 2: Sir Hammerlock's Big Game Hunt DLC;4;;;;iOS
Borderlands 2: T.K. Baha's Bloody Harvest DLC;0.75;;;;iOS
Borderlands 2: The Horrible Hunger of the Ravenous Wattle Gobbler DLC;0.95;;;;iOS
Borderlands 2: Tiny Tina's Assault on Dragon Keep DLC;6;;;;iOS
Borderlands 2: Ultimate Vault Hunter Upgrade Pack 2: Digistruct Peak Challenge;0.75;;;;iOS
Borderlands Triple Pack;;;;;iOS
Borderlands: Claptrap's New Robot Revolution;4.5;;;;iOS
Borderlands: Game of the Year;29;;;;iOS
Borderlands: Mad Moxxi's Underdome Riot DLC;3;;;;iOS
Borderlands: The Handsome Collection;;;;;iOS
Borderlands: The Pre-Sequel;17.5;;;;iOS
Borderlands: The Pre-Sequel! - Claptastic Voyage;4.5;;;;iOS
Borderlands: The Pre-Sequel! - The Holodome Onslaught;1.5;;;;iOS
Borderlands: The Secret Armory of General Knoxx DLC;6.5;;;;iOS
Borderlands: The Zombie Island of Dr. Ned DLC;4.5;;;;iOS
BorderZone;;;;;iOS
Borealis;0.8166666666666667;;;;iOS
Boring Man: Online Tactical Stickman Combat;;;;;iOS
BOROS;;;;;iOS
Borstal;0.5166666666666667;;;;iOS
Bosch's Damnation;2.5;;;;iOS
Boson X;2.5;;;;iOS
Boss;0.3;;;;iOS
Boss Monster;4.5;;;;iOS
BossConstructor;;;;;iOS
Bot Colony;;;;;iOS
Bot Vice;2.5;;;;iOS
Botanicula;3.5;;;;iOS
Botology;;;;;iOS
Bottle;1;;;;iOS
Bottle Rockets;0.11666666666666667;;;;iOS
Boulder Dash;7.5;;;;iOS
Boulder Dash EX;4;;;;iOS
Bounce;;;;;iOS
Bounce Tales;;;;;iOS
Bound;2.5;;;;iOS
Bound by Flame;12.5;;;;iOS
Boundary Gate: Daughter of Kingdom;;;;;iOS
Boundel;;;;;iOS
Bounders and Cads;;;;;iOS
Boundless;;;;;iOS
Bounty Bob Strikes Back!;;;;;iOS
Bounty Hounds;;;;;iOS
Bounty Sword;;;;;iOS
Bounty Train;13;;;;iOS
Bourin;1;;;;iOS
Bowl Bound College Football;;;;;iOS
Bowling (1979);;;;;iOS
Box Maze;;;;;iOS
Box Out!;;;;;iOS
BoxBoxBoy!;4.5;;;;iOS
BOXBOY!;5.5;;;;iOS
BoxesWithGuns;;;;;iOS
Boximals Bounce;;;;;iOS
Boxing;0.08333333333333333;;;;iOS
Boxing Legends of the Ring;;;;;iOS
Boxlife;0.3;;;;iOS
Boxxle;;;;;iOS
Boyz Don't Cry;4.5;;;;iOS
BRAHMA Force: The Assault on Beltlogger 9;;;;;iOS
Braid;5;;;;iOS
BRAIN / OUT;;;;;iOS
Brain Age 2: More Training in Minutes a Day!;1;;;;iOS
Brain Age Express: Sudoku;;;;;iOS
Brain Age: Concentration Training;5;;;;iOS
Brain Age: Train Your Brain in Minutes a Day!;0.9333333333333333;;;;iOS
Brain Age: Train Your Brain in Minutes a Day!;;;;;iOS
Brain Bender;;;;;iOS
Brain Boost: Beta Wave;;;;;iOS
Brain Booster;;;;;iOS
Brain Challenge;;;;;iOS
Brain Guzzler;;;;;iOS
Brain In My Head;;;;;iOS
Brain Lord;8;;;;iOS
Brain Spa;;;;;iOS
BrainBread 2;;;;;iOS
Brainpipe : A Plunge To Unhumanity;0.5;;;;iOS
Bram Stoker's Dracula;2;;;;iOS
Brandish;;;;;iOS
Brandish 2: The Planet Buster;13;;;;iOS
Brandish 4;;;;;iOS
Brandish: The Dark Revenant;18;;;;iOS
Branmarker;;;;;iOS
Bravada;5;;;;iOS
Brave;5;;;;iOS
Brave Dungeon (2016);14;;;;iOS
Brave Dungeon (2017);14;;;;iOS
Brave Dungeon + Dark Witch Story:COMBAT;;;;;iOS
Brave Fencer Musashi;14.5;;;;iOS
Brave Frontier;;;;;iOS
Brave Furries;;;;;iOS
Brave Prove;;;;;iOS
Brave Story: New Traveler;23.5;;;;iOS
Brave: A Warrior's Tale;8;;;;iOS
Brave: The Search for Spirit Dancer;6;;;;iOS
Braveheart;;;;;iOS
Braveland;3.5;;;;iOS
Braveland Pirate;7.5;;;;iOS
Braveland Wizard;4.5;;;;iOS
Bravely Default;57.5;;;;iOS
Bravely Default Demo;6.5;;;;iOS
Bravely Second: Demo Version - The Ballad of the Three Cavaliers;4.5;;;;iOS
Bravely Second: End Layer;42;;;;iOS
Bravery: Rise of The Last Hero;;;;;iOS
Bravo Air Race;;;;;iOS
BRAWL;;;;;iOS
Brawl Brothers;1.5;;;;iOS
Brawl Busters;;;;;iOS
Brawl of Ages;;;;;iOS
Brawlhalla;;;;;iOS
Brawlout;;;;;iOS
BRAZEN Prototype;0.25;;;;iOS
Breach;;;;;iOS
Breach & Clear;10;;;;iOS
Breach & Clear: Deadline;9.5;;;;iOS
Breach 2;;;;;iOS
Breached;2;;;;iOS
Break 'Em All;;;;;iOS
Break Blocks;;;;;iOS
Break Into Zatwor;0.8;;;;iOS
Break the Cube;;;;;iOS
Break Through: Artificial Maze;;;;;iOS
Breakdown;9.5;;;;iOS
Breakers (1996);0.25;;;;iOS
Breakers Revenge;0.25;;;;iOS
Breakout (1976);0.8166666666666667;;;;iOS
Breakout (2000);;;;;iOS
Breakout Invaders;;;;;iOS
BreakQuest;;;;;iOS
BreakQuest: Extra Evolution;3;;;;iOS
BreakThru;0.5;;;;iOS
Break_In;;;;;iOS
Breath of Death VII: The Beginning;5;;;;iOS
Breath of Fire;25.5;;;;iOS
Breath of Fire II;38.5;;;;iOS
Breath of Fire III;39.5;;;;iOS
Breath of Fire IV;37;;;;iOS
Breath of Fire: Dragon Quarter;20;;;;iOS
Breathing Fear;;;;;iOS
Breed;;;;;iOS
Breeze;;;;;iOS
Breezeblox;;;;;iOS
Bret Airborne;4.5;;;;iOS
Bretonne Lays;;;;;iOS
Brian Jacks Uchi Mata;;;;;iOS
Brian Lara Cricket;;;;;iOS
Brian Lara International Cricket 2007;;;;;iOS
Bric (2016);;;;;iOS
Brick Rigs;;;;;iOS
Brick-Force;;;;;iOS
Bridge Constructor;5;;;;iOS
Bridge Constructor Stunts;;;;;iOS
Bridge Constructor: Medieval;3.5;;;;iOS
Bridge Constructor: Playground;2;;;;iOS
Bridge Crosser;0.2833333333333333;;;;iOS
Bridge Deluxe 2 With Omar Sharif;;;;;iOS
Bridge It +;7;;;;iOS
Bridge Project;5.5;;;;iOS
Bridge to Nowhere;;;;;iOS
Brief Karate Foolish;;;;;iOS
Brigade E5: New Jagged Union;55.5;;;;iOS
Brigador;8.5;;;;iOS
Brigandine: The Legend of Forsena;;;;;iOS
Brighter Day;;;;;iOS
Brilliant Bob;;;;;iOS
Brilliant Shadows - Part One of the Book of Gray Magic;4;;;;iOS
Brink;;;;;iOS
Brink of Consciousness: Dorian Gray Syndrome;3.5;;;;iOS
Brink of Consciousness: The Lonely Hearts Murders;3;;;;iOS
Brink: Agents of Change DLC;;;;;iOS
Britney's Dance Beat;1.5;;;;iOS
Broadside;;;;;iOS
Broadsword: Age of Chivalry;3.5;;;;iOS
Broadsword: Age of Chivalry;;;;;iOS
Broforce;6.5;;;;iOS
Brogue;;;;;iOS
Broken Age;10;;;;iOS
Broken Age: Act 1;3.5;;;;iOS
Broken Age: Act 2;6;;;;iOS
Broken Armor;;;;;iOS
Broken Blue;;;;;iOS
Broken Bots;;;;;iOS
Broken Dreams;0.6666666666666666;;;;iOS
Broken Sword 2.5: The Return of the Templars;4;;;;iOS
Broken Sword 5: The Serpent's Curse;10.5;;;;iOS
Broken Sword 5: The Serpent's Curse - Episode 1;6.5;;;;iOS
Broken Sword 5: The Serpent's Curse - Episode 2;3.5;;;;iOS
Broken Sword II: The Smoking Mirror;9;;;;iOS
Broken Sword II: The Smoking Mirror - Remastered;6.5;;;;iOS
Broken Sword: The Angel of Death;11.5;;;;iOS
Broken Sword: The Shadow of the Templars;10;;;;iOS
Broken Sword: The Shadow of the Templars - Director's Cut;10;;;;iOS
Broken Sword: The Sleeping Dragon;9.5;;;;iOS
Brooktown High;;;;;iOS
Broomball;;;;;iOS
Brother Wings;;;;;iOS
Brothers in Arms DS;5;;;;iOS
Brothers in Arms: D-Day;8;;;;iOS
Brothers in Arms: Double Time;;;;;iOS
Brothers in Arms: Earned in Blood;7.5;;;;iOS
Brothers in Arms: Hell's Highway;8;;;;iOS
Brothers in Arms: Road to Hill 30;8;;;;iOS
Brothers: A Tale of Two Sons;3;;;;iOS
Bruce Lee;0.3333333333333333;;;;iOS
Bruce Lee: Quest of the Dragon;5.5;;;;iOS
Bruce Lee: Return of the Legend;;;;;iOS
Brunch Panic;4;;;;iOS
Brunswick Pro Bowling;;;;;iOS
Brushwood Buddies;;;;;iOS
Brutal Doom: Hell on Earth Starter Pack (Doom 2 Wad);;;;;iOS
Brutal Fantasy: The Orcs of Undermountain;;;;;iOS
Brutal Force;;;;;iOS
Brutal Legend;9;;;;iOS
Brutal Sports Football;;;;;iOS
Brutal Unleashed: Above the Claw;;;;;iOS
Brutal: Paws of Fury;2;;;;iOS
Brute (2017);;;;;iOS
Brute Force;7;;;;iOS
BS Zelda no Densetsu;10.5;;;;iOS
BS Zelda no Densetsu: Inishie no Sekiban;4;;;;iOS
BS Zelda no Densetsu: MAP2;;;;;iOS
Bubba 'n' Stix;;;;;iOS
Bubble and Squeak;;;;;iOS
Bubble Blowout;;;;;iOS
Bubble Bobble;2.5;;;;iOS
Bubble Bobble Double Shot;;;;;iOS
Bubble Bobble Evolution;;;;;iOS
Bubble Bobble Neo!;1.5;;;;iOS
Bubble Bobble Old & New;;;;;iOS
Bubble Bobble Part 2;1.5;;;;iOS
Bubble Bobble Revolution;;;;;iOS
Bubble Ghost;0.36666666666666664;;;;iOS
Bubble Symphony;1;;;;iOS
Bubble Trubble;;;;;iOS
Bubbles (1982);;;;;iOS
Bubsy 3D;4;;;;iOS
Bubsy 3D: Bubsy Visits The James Turrell Retrospective;0.25;;;;iOS
Bubsy II;2.5;;;;iOS
Bubsy in Fractured Furry Tales;;;;;iOS
Bubsy in: Claws Encounters of the Furred Kind;4.5;;;;iOS
Bubsy Two-Fur;;;;;iOS
Buccaneer: The Pursuit of Infamy;15;;;;iOS
Buck Bumble;10;;;;iOS
Buck Rogers: Countdown to Doomsday;10.5;;;;iOS
Buck Rogers: Matrix Cubed;;;;;iOS
Buck Rogers: Planet of Zoom;;;;;iOS
Bucket Detective;;;;;iOS
Bucky O'Hare (Arcade);2.5;;;;iOS
Bucky O'Hare (NES);2;;;;iOS
Bud Tucker in Double Trouble;;;;;iOS
Buddy;3;;;;iOS
Budokan: The Martial Spirit;;;;;iOS
Buff Knight Advanced;;;;;iOS
Buffers Evolution;;;;;iOS
Buffy the Vampire Slayer;7.5;;;;iOS
Buffy the Vampire Slayer (2000);2;;;;iOS
Buffy the Vampire Slayer: Chaos Bleeds;8.5;;;;iOS
Buffy the Vampire Slayer: Sacrifice;;;;;iOS
Buffy the Vampire Slayer: Wrath of the Darkhul King;;;;;iOS
Bug N Out;;;;;iOS
Bug Too!;5;;;;iOS
Bug!;4.5;;;;iOS
Bugdom;;;;;iOS
Buggy;;;;;iOS
Buggy Boy;;;;;iOS
Buggy Run;;;;;iOS
Bugs Bunny;;;;;iOS
Bugs Bunny & Taz: Time Busters;10;;;;iOS
Bugs Bunny in Double Trouble;;;;;iOS
Bugs Bunny Rabbit Rampage;6;;;;iOS
Bugs Bunny: Crazy Castle 3;4.5;;;;iOS
Bugs Bunny: Lost in Time;13;;;;iOS
Bugs Vs. Tanks!;3;;;;iOS
Build 'N Bump;;;;;iOS
Build-A-Lot;5.5;;;;iOS
Build-A-Lot 2: Town of the Year;;;;;iOS
Build-A-Lot 3: Passport to Europe;;;;;iOS
Build-A-Lot 4: Power Source;;;;;iOS
Bujingai: The Forsaken City;5.5;;;;iOS
Buku Sudoku;;;;;iOS
Bulb Boy;2;;;;iOS
Bulby: Diamond Course;;;;;iOS
Bulk Slash;0.6666666666666666;;;;iOS
Bullet Candy;;;;;iOS
Bullet Candy Perfect;0.8666666666666667;;;;iOS
Bullet Dodge;;;;;iOS
Bullet Girls;10;;;;iOS
Bullet Heaven 2;;;;;iOS
Bullet Life (2010);;;;;iOS
Bullet Run;;;;;iOS
Bullet Soul;0.5833333333333334;;;;iOS
Bullet Witch;6.5;;;;iOS
Bulletstorm;7.5;;;;iOS
Bulls vs Lakers and the NBA Playoffs;;;;;iOS
Bullshot;;;;;iOS
Bully;14.5;;;;iOS
Bully: Scholarship Edition;14;;;;iOS
Bumbledore;0.5833333333333334;;;;iOS
Bump 'n' Jump;;;;;iOS
Bumper (2016);;;;;iOS
Bunch of Heroes;8;;;;iOS
Bundesliga Manager Hattrick;;;;;iOS
Bundesliga Manager Professional;;;;;iOS
Bunker 58;;;;;iOS
Bunker Constructor;;;;;iOS
Bunker Punks;;;;;iOS
Bunker: The Underground Game;2.5;;;;iOS
Bunny & Piggy;2;;;;iOS
Bunny Black;;;;;iOS
Bunny Bounce;0.9666666666666667;;;;iOS
Bunny Hop League;;;;;iOS
Bunny Must Die!;12.5;;;;iOS
Bunny Must Die! Chelsea and the 7 Devils;7;;;;iOS
Bunny Swordmaster Story;;;;;iOS
Bunnyrama;;;;;iOS
Burai Fighter;0.9;;;;iOS
Burai: Hachigyoku no Yuushi Densetsu;;;;;iOS
Bureau - Agent Kendall;;;;;iOS
Bureau 13;;;;;iOS
Bureaucracy;;;;;iOS
Burger Island;;;;;iOS
Burger Island 2: The Missing Ingredient;;;;;iOS
Burgers;1;;;;iOS
Burgers 2;2;;;;iOS
BurgerTime;0.38333333333333336;;;;iOS
BurgerTime Deluxe;2;;;;iOS
Buried: An Interactive Story;3;;;;iOS
Burly Men at Sea;0.43333333333333335;;;;iOS
Burn It Down;;;;;iOS
Burn Zombie Burn;9.5;;;;iOS
Burn:Cycle;2.5;;;;iOS
Burning Cars;;;;;iOS
Burning Fight;0.5833333333333334;;;;iOS
Burning Force;;;;;iOS
Burning Rangers;2;;;;iOS
Burning Rival;0.25;;;;iOS
Burning Road;4;;;;iOS
Burning Soldier;;;;;iOS
Burnout;9;;;;iOS
Burnout 2: Point of Impact;12;;;;iOS
Burnout 3: Takedown;13.5;;;;iOS
Burnout Crash!;;;;;iOS
Burnout Dominator;12.5;;;;iOS
Burnout Legends;7.5;;;;iOS
Burnout Paradise;14;;;;iOS
Burnout Paradise - Big Surf Island;8.5;;;;iOS
Burnout Paradise: The Ultimate Box;11.5;;;;iOS
Burnout Revenge;19;;;;iOS
Burnstar;;;;;iOS
Burntime;;;;;iOS
Burokku Girls;;;;;iOS
Burrito Bison: Launcha Libre;6.5;;;;iOS
Burst;;;;;iOS
Burstfire;;;;;iOS
Bus Driver;;;;;iOS
Bus Simulator 16;;;;;iOS
Bus Tycoon ND (Night and Day);;;;;iOS
Bus-Simulator 2012;;;;;iOS
Bushi Seiryuuden: Futari no Yuusha;;;;;iOS
Bushido Blade;2.5;;;;iOS
Bushido Blade 2;2;;;;iOS
Business Tour;;;;;iOS
Bust a Groove;2.5;;;;iOS
Bust a Groove 2;5.5;;;;iOS
Bust a Move '99;0.7333333333333333;;;;iOS
Bust-A-Bloc;;;;;iOS
Bust-A-Move 2: Arcade Edition;0.6666666666666666;;;;iOS
Bust-A-Move 3000;1;;;;iOS
Bust-a-Move 4;2.5;;;;iOS
Bust-A-Move Bash!;3.5;;;;iOS
Bust-a-Move Deluxe;;;;;iOS
Bust-a-Move DS;;;;;iOS
Bust-a-Move Universe;2.5;;;;iOS
BUSTER;4;;;;iOS
Buster Bros.;0.8833333333333333;;;;iOS
But to Paint a Universe;4;;;;iOS
Butcher (2016);2;;;;iOS
Butcher (Rzeźnik);;;;;iOS
Butsbal;;;;;iOS
Button Tales;;;;;iOS
BUTTS;;;;;iOS
Buzz Aldrin's Space Program Manager;11.5;;;;iOS
Buzz Aldrin: Cycling Pathways to Mars;;;;;iOS
Buzz Lightyear of Star Command;;;;;iOS
Buzz! Junior: Monster Rally;;;;;iOS
Buzz! Junior: Robo Jam;;;;;iOS
Buzz!: Brain of the World;;;;;iOS
Buzz!: Master Quiz;2;;;;iOS
Buzz!: Quiz Player;;;;;iOS
Buzz!: Quiz TV;2;;;;iOS
Buzz!: Quiz World;;;;;iOS
Buzz!: The Big Quiz;;;;;iOS
Buzz!: The Hollywood Quiz;;;;;iOS
Buzz!: The Mega Quiz;;;;;iOS
Buzz!: The Ultimate Music Quiz;;;;;iOS
BYE-BYE BOXBOY!;5;;;;iOS
Bye-Bye, Wacky Planet;;;;;iOS
C O S M;;;;;iOS
C-12: Final Resistance;4;;;;iOS
C-RUSH;0.5833333333333334;;;;iOS
C-Wars;;;;;iOS
C. Kane;2;;;;iOS
C.A.T.: Cyber Attack Team;;;;;iOS
C.O.P. The Recruit;;;;;iOS
C.O.R.E.;;;;;iOS
C.R.E.E.P.S;;;;;iOS
C2: Judgement Clay;0.7833333333333333;;;;iOS
C: The Contra Adventure;2;;;;iOS
Cabal;0.5833333333333334;;;;iOS
Cabal Online;;;;;iOS
Cabbage Patch Kids: The Patch Puppy Rescue;;;;;iOS
Cabela's 4x4 Off-Road Adventure 3;;;;;iOS
Cabela's Adventure Camp;;;;;iOS
Cabela's African Adventures;4;;;;iOS
Cabela's African Safari;;;;;iOS
Cabela's Alaskan Adventures;;;;;iOS
Cabela's Big Game Hunter (2002);;;;;iOS
Cabela's Big Game Hunter (2007);;;;;iOS
Cabela's Big Game Hunter 2006 Trophy Season;;;;;iOS
Cabela's Big Game Hunter 2010;;;;;iOS
Cabela's Big Game Hunter 2012;4;;;;iOS
Cabela's Big Game Hunter: 2005 Adventures;;;;;iOS
Cabela's Big Game Hunter: Pro Hunts;11;;;;iOS
Cabela's Dangerous Adventures;;;;;iOS
Cabela's Dangerous Hunts;;;;;iOS
Cabela's Dangerous Hunts 2;;;;;iOS
Cabela's Dangerous Hunts 2011;4;;;;iOS
Cabela's Dangerous Hunts 2013;2.5;;;;iOS
Cabela's Deer Hunt: 2004 Season;;;;;iOS
Cabela's Deer Hunt: 2005 Season;;;;;iOS
Cabela's Hunting Expeditions;;;;;iOS
Cabela's North American Adventures;8.5;;;;iOS
Cabela's Outdoor Adventures;7;;;;iOS
Cabela's Survival: Shadows of Katmai;2;;;;iOS
Cabela's Trophy Bucks;;;;;iOS
Cacoma Knight in Bizyland;;;;;iOS
Cadash;1;;;;iOS
Cadaver;;;;;iOS
Cadence;;;;;iOS
Cadillacs and Dinosaurs;1.5;;;;iOS
Cadillacs and Dinosaurs: The Second Cataclysm;;;;;iOS
Caesar;;;;;iOS
Caesar II;6;;;;iOS
Caesar III;33.5;;;;iOS
Caesar IV;15;;;;iOS
Caesar's Day Off;0.016666666666666666;;;;iOS
CaesarIA;;;;;iOS
Caesars Palace;;;;;iOS
Cafe 0 ~The Drowned Mermaid~;;;;;iOS
CAFE 0: The Sleeping Beast;;;;;iOS
Caffeine;;;;;iOS
CAGE (2016);;;;;iOS
Cahors Sunset;0.5;;;;iOS
Cake Mania;5.5;;;;iOS
Cake Mania 2;;;;;iOS
Cake Mania 3;10;;;;iOS
Cake Mania: Main Street;;;;;iOS
Caketomino;;;;;iOS
