title;main_story_length;mainextra_length;completionist_length;combined_length;platform
Batman: Arkham VR;1.5;;;;Android
Batman: Chaos in Gotham;;;;;Android
Batman: Dark Tomorrow;;;;;Android
Batman: Gotham City Racer;;;;;Android
Batman: Return of the Joker;0.95;;;;Android
Batman: Return to Arkham;;;;;Android
Batman: Revenge of The Joker;;;;;Android
Batman: Rise of Sin Tzu;4;;;;Android
Batman: The Animated Series;3.5;;;;Android
Batman: The Brave and the Bold;3.5;;;;Android
Batman: The Caped Crusader;0.95;;;;Android
Batman: The Enemy Within;;;;;Android
Batman: The Enemy Within - Episode 1: The Enigma;;;;;Android
Batman: The Enemy Within - Episode 2: The Pact;;;;;Android
Batman: The Enemy Within - Episode 3: Fractured Mask;;;;;Android
Batman: The Enemy Within - Episode 4: What Ails You;;;;;Android
Batman: The Enemy Within - Episode 5: Same Stitch;;;;;Android
Batman: The Movie;0.6833333333333333;;;;Android
Batman: The Telltale Series;;;;;Android
Batman: The Telltale Series - Episode 1: Realm of Shadows;;;;;Android
Batman: The Telltale Series - Episode 2: Children of Arkham;;;;;Android
Batman: The Telltale Series - Episode 3: New World Order;;;;;Android
Batman: The Telltale Series - Episode 4: Guardian of Gotham;;;;;Android
Batman: The Telltale Series - Episode 5: City of Lights;;;;;Android
Batman: The Video Game;2;;;;Android
Batman: Toxic Chill;;;;;Android
Batman: Vengeance;8.5;;;;Android
Batsugun;1;;;;Android
Battalion Wars;7;;;;Android
Battalion Wars 2;10;;;;Android
Battle Academy;27;;;;Android
Battle Academy 2: Eastern Front;;;;;Android
Battle Ages;;;;;Android
Battle Arena Toshinden;0.4666666666666667;;;;Android
Battle Arena Toshinden 2;0.5;;;;Android
Battle Arena Toshinden 3;0.3333333333333333;;;;Android
Battle Arena Toshinden Remix;0.38333333333333336;;;;Android
Battle Assault 3 Featuring Gundam SEED;;;;;Android
Battle Athletess: Daiundoukai Alternative;;;;;Android
Battle B-Daman;;;;;Android
Battle B-Daman: Fire Spirits!;;;;;Android
Battle Bakraid;3;;;;Android
Battle Balls;1.5;;;;Android
Battle Battalions;;;;;Android
Battle Beast;;;;;Android
Battle Blaze;;;;;Android
Battle Brothers;24;;;;Android
Battle Bruise;;;;;Android
Battle Bugs;;;;;Android
Battle Bull;;;;;Android
Battle Camp;;;;;Android
Battle Cars;;;;;Android
Battle Cats;;;;;Android
Battle Chasers: Nightwar;27;;;;Android
Battle Chess;1.5;;;;Android
Battle Chess 4000;;;;;Android
Battle Chess II: Chinese Chess;;;;;Android
Battle Chess: Game of Kings;;;;;Android
Battle Circuit;0.85;;;;Android
Battle City;0.8666666666666667;;;;Android
Battle Clash;0.9;;;;Android
Battle Command;;;;;Android
Battle Cross (1994);;;;;Android
Battle Dodgeball;;;;;Android
Battle Dodgeball 2;;;;;Android
Battle Dome;;;;;Android
Battle Engine Aquila;5;;;;Android
Battle Fantasia;1;;;;Android
Battle Fleet 2;;;;;Android
Battle Flip Shot;;;;;Android
Battle for Blood;;;;;Android
Battle For The Sun;;;;;Android
Battle Forever;;;;;Android
Battle Garegga;0.7166666666666667;;;;Android
Battle Girls;;;;;Android
Battle Group;;;;;Android
Battle Group 2;2.5;;;;Android
Battle Hunter;;;;;Android
Battle Islands;;;;;Android
Battle Islands: Commanders;;;;;Android
Battle Isle;;;;;Android
Battle Isle 2200;;;;;Android
Battle Isle 2220 - Shadow of the Emperor;;;;;Android
Battle Isle: The Andosia War;;;;;Android
Battle K-Road;;;;;Android
Battle Kid: Fortress of Peril;4.5;;;;Android
Battle Lode Runner;;;;;Android
Battle Mages;;;;;Android
Battle Mages: Sign of Darkness;;;;;Android
Battle Mania Daiginjou;0.9833333333333333;;;;Android
Battle Master;;;;;Android
Battle Mobile;;;;;Android
Battle Monsters;;;;;Android
Battle Nations;31.5;;;;Android
Battle of Britain;;;;;Android
Battle of Empires: 1914-1918;;;;;Android
Battle of Europe;;;;;Android
Battle Of Giants: Dinosaurs;;;;;Android
Battle of Painters;;;;;Android
Battle of the Bands;;;;;Android
Battle of the Bulge;;;;;Android
Battle of the Immortals;;;;;Android
Battle Out Run;;;;;Android
Battle Pinball;;;;;Android
Battle Pixels;;;;;Android
Battle Princess of Arcadias;11;;;;Android
Battle Rage: Mech Conflict;;;;;Android
Battle Ranch;5;;;;Android
Battle Realms;18;;;;Android
Battle Realms: Winter of the Wolf;7;;;;Android
Battle Shark;0.3333333333333333;;;;Android
Battle Squadron;;;;;Android
Battle Stadium D.O.N;;;;;Android
Battle Tycoon: Flash Hiders SFX;;;;;Android
Battle Unit Zeoth;0.5;;;;Android
Battle vs. Chess;;;;;Android
Battle Worlds: Kronos;35;;;;Android
Battle Zeque Den;;;;;Android
Battle: Los Angeles;1;;;;Android
BattleBlock Theater;9.5;;;;Android
Battleborn;8.5;;;;Android
BattleBots: Beyond the BattleBox;;;;;Android
Battlecorps;;;;;Android
BattleCrew: Space Pirates;;;;;Android
Battlecruiser 3000AD;;;;;Android
Battlefield 1;6;;;;Android
Battlefield 1942;8;;;;Android
Battlefield 1942: Secret Weapons of WWII;5;;;;Android
Battlefield 1942: The Road to Rome;2.5;;;;Android
Battlefield 1943;;;;;Android
Battlefield 2;8;;;;Android
Battlefield 2142;;;;;Android
Battlefield 2: Armored Fury;;;;;Android
Battlefield 2: Euro Force;;;;;Android
Battlefield 2: Modern Combat;7;;;;Android
Battlefield 2: Special Forces;3;;;;Android
Battlefield 3;6;;;;Android
Battlefield 4 ;6;;;;Android
Battlefield Hardline;7;;;;Android
Battlefield Heroes;;;;;Android
Battlefield Play4Free;;;;;Android
Battlefield Vietnam;14;;;;Android
Battlefield: Bad Company;7.5;;;;Android
Battlefield: Bad Company 2;7;;;;Android
Battlefleet Gothic: Armada;19;;;;Android
BattleForge;;;;;Android
Battleground Z;;;;;Android
Battlegrounds of Eldhelm;;;;;Android
Battleheart;4;;;;Android
Battleheart Legacy;;;;;Android
Battleline: Steel Warfare;;;;;Android
BattleLore: Command;;;;;Android
Battlemass;;;;;Android
Battlemorph;;;;;Android
Battlepaths;9;;;;Android
Battlepillars;4;;;;Android
Battleplan: American Civil War;8;;;;Android
BattleQuiz;;;;;Android
Battlerite;;;;;Android
Battles of Norghan;;;;;Android
Battles of Prince of Persia;8;;;;Android
Battles of the Valiant Universe;;;;;Android
Battleship (1993);9;;;;Android
Battleship (2012);4;;;;Android
Battleship (2013);;;;;Android
Battleship: Fleet Command;;;;;Android
Battleships Forever;;;;;Android
Battlesloths;;;;;Android
BattleSouls;;;;;Android
BattleSpace;;;;;Android
Battlestar Galactica (2003);;;;;Android
Battlestar Galactica (2007);;;;;Android
Battlestar Galactica: Deadlock;9.5;;;;Android
Battlestation: Harbinger;;;;;Android
Battlestations: Midway;3.5;;;;Android
Battlestations: Pacific;8.5;;;;Android
BattleStick;;;;;Android
Battlestorm;;;;;Android
Battlestrike: Force of Resistance;;;;;Android
Battlestrike: Shadow of Stalingrad;1;;;;Android
Battletank: L.O.B.A.;;;;;Android
BattleTanx;2;;;;Android
BattleTanx: Global Assault;6;;;;Android
Battletech;2;;;;Android
BattleTech: The Crescent Hawk's Inception;;;;;Android
BattleTime;;;;;Android
Battletoads;4;;;;Android
Battletoads & Double Dragon;1;;;;Android
Battletoads (Arcade);1;;;;Android
Battletoads in Battlemaniacs;0.9833333333333333;;;;Android
Battletoads in Ragnarok's World;1;;;;Android
Battlevoid: Harbinger;;;;;Android
Battlezone (1980);0.08333333333333333;;;;Android
Battlezone (1998);12.5;;;;Android
Battlezone (2008);;;;;Android
Battlezone (2016);;;;;Android
Battlezone (2017);;;;;Android
Battlezone 2000;;;;;Android
BattleZone 98 Redux;;;;;Android
Battlezone II: Combat Commander;12;;;;Android
Battlezone: Rise of the Black Dogs;;;;;Android
Bay Route;;;;;Android
Bayla Bunny;;;;;Android
Bayonetta;11;;;;Android
Bayonetta 2;9.5;;;;Android
Bayou Island;0.9166666666666666;;;;Android
BÃ©bÃ©'s Kids;1;;;;Android
BC Kings;13.5;;;;Android
BC Racers;0.4666666666666667;;;;Android
BCV: Battle Construction Vehicles;;;;;Android
Beach Bounce;2;;;;Android
Beach Bowling Dream VR;;;;;Android
Beach Buggy Blitz;;;;;Android
Beach Buggy Racing;15;;;;Android
Beach Head 2000;;;;;Android
Beach Resort Simulator;;;;;Android
Beach Spikers;9;;;;Android
Beach-Head;;;;;Android
Beam Breakers;;;;;Android
BeamNG.drive;;;;;Android
Beamrider;;;;;Android
BeanVR;;;;;Android
Beany Bopper;;;;;Android
Bear Haven Nights;;;;;Android
Bear Simulator;;;;;Android
Bear With Me;;;;;Android
BEARZERKERS;;;;;Android
Beast Blaster;;;;;Android
Beast Boxing Turbo;1.5;;;;Android
Beast Busters;;;;;Android
Beast Mode: Night of the Werewolf;;;;;Android
Beast Wars: Transformers;;;;;Android
Beastiarium;;;;;Android
Beastie Bay;;;;;Android
Beasts Battle;;;;;Android
Beasts of Prey;;;;;Android
Beat Boxer;;;;;Android
Beat City;;;;;Android
Beat Cop;5.5;;;;Android
Beat Down: Fists of Vengeance;10;;;;Android
Beat Hazard;5;;;;Android
Beat Hazard: Ultra;5.5;;;;Android
Beat Sneak Bandit;;;;;Android
Beat'n Groovy;;;;;Android
BeatBlasters III;2;;;;Android
Beatbuddy: On Tour;;;;;Android
Beatbuddy: Tale of the Guardians;5;;;;Android
Beatdown!;4;;;;Android
Beater Spirit;;;;;Android
Beaterator;;;;;Android
Beatmania (1997);;;;;Android
Beatmania (2006);41;;;;Android
Beatmania IIDX 11 IIDXRED;;;;;Android
Beatmania IIDX 12: Happy Sky;;;;;Android
Beatmania IIDX 13: Distorted;;;;;Android
Beatmania IIDX 14: Gold;;;;;Android
Beatmania IIDX 15: DJ Troopers;;;;;Android
Beatmania IIDX 16: Empress;;;;;Android
Beatmania IIDX 7th Style;;;;;Android
Beatmania IIDX Premium Best;;;;;Android
Beats;;;;;Android
Beautiful Escape: Dungeoneer;;;;;Android
Beautiful Japanese Scenery: Animated Jigsaws;;;;;Android
Beautiful Katamari;6;;;;Android
Beauty and the Beast (1982);;;;;Android
Beauty and the Beast: A Board Game Adventure;;;;;Android
Beauty and The Beast: Belle's Quest;;;;;Android
Beauty and the Beast: Roar of the Beast;;;;;Android
Beauty Bounce;0.6666666666666666;;;;Android
Beavis and Butt-head;4;;;;Android
Beavis and Butt-head in Virtual Stupidity;3.5;;;;Android
Beavis and Butt-head: Do U.;3;;;;Android
Bedfellows FRENZY;;;;;Android
Bedlam;5.5;;;;Android
Bee 52;;;;;Android
Bee Movie Game;5.5;;;;Android
BeeFense;;;;;Android
BEEP;5.5;;;;Android
Beerman;;;;;Android
Beeswing;0.9166666666666666;;;;Android
Beethoven's 2nd;0.65;;;;Android
Beetle Adventure Racing!;6;;;;Android
Beetlejuice;0.9;;;;Android
Beetlejuice: Horrific Hijinx from the Neitherworld!;2.5;;;;Android
Before the Echo;9.5;;;;Android
Beggar Prince;;;;;Android
Beglitched;;;;;Android
Behind Frontiers;5;;;;Android
Behind the Memory;0.95;;;;Android
Behind the Reflection 2: Witch's Revenge;2;;;;Android
Behold the Kickmen;;;;;Android
Beholder;5.5;;;;Android
Beijing 2008;;;;;Android
Bejeweled;2.5;;;;Android
Bejeweled 2;1.5;;;;Android
Bejeweled 3;4.5;;;;Android
Bejeweled Blitz;;;;;Android
Bejeweled Blitz LIVE;;;;;Android
Bejeweled Classic;;;;;Android
Bejeweled Twist;6;;;;Android
Belief & Betrayal;3.5;;;;Android
Belko VR: An Escape Room Experiment;0.6666666666666666;;;;Android
Bell Ringer;;;;;Android
Belladonna;1;;;;Android
Below;;;;;Android
Below Kryll;;;;;Android
Below the Root;;;;;Android
Beltion: Beyond Ritual;;;;;Android
Belzerion;3;;;;Android
Ben 10 Alien Force: The Rise of Hex;4.5;;;;Android
Ben 10 Alien Force: Vilgax Attacks;5;;;;Android
Ben 10 Ultimate Alien: Cosmic Destruction;7.5;;;;Android
Ben 10: Alien Force;6.5;;;;Android
Ben 10: Galactic Racing;;;;;Android
Ben 10: Omniverse;4.5;;;;Android
Ben 10: Omniverse 2;4;;;;Android
Ben 10: Protector of Earth;4.5;;;;Android
Ben and Ed;3.5;;;;Android
Ben and Ed: Blood Party;;;;;Android
Ben There, Dan That!;2;;;;Android
Ben-Hur;0.25;;;;Android
Bendy and the Ink Machine;0.38333333333333336;;;;Android
Beneath a Steel Sky;6;;;;Android
Beneath Apple Manor;3;;;;Android
Beneath The Cherry Trees;;;;;Android
Benji Challenges;;;;;Android
Benkei Gaiden;;;;;Android
Bentley's Hackpack;;;;;Android
Beowulf: The Game;8;;;;Android
Bermuda;1;;;;Android
Bermuda Syndrome;;;;;Android
Bermuda Triangle;;;;;Android
Bernd das Brot und die UnmÃ¶glichen;4;;;;Android
Bernie Needs Love;;;;;Android
Berserk and the Band of the Hawk;16;;;;Android
Berserk: Millennium Falcon Arc: Chapter of the Holy Demon War;10.5;;;;Android
Berserk: The Cataclysm;;;;;Android
Berzerk;;;;;Android
Besiege;4.5;;;;Android
Besiegement;;;;;Android
Best Buds;;;;;Android
Best of Tests DS;;;;;Android
Best of the Best: Championship Karate;;;;;Android
Bet On Soldier: Black-out Saigon;5;;;;Android
Bet On Soldier: Blood of Sahara;;;;;Android
Bet On Soldier: Blood Sport;7.5;;;;Android
Betrapped!;;;;;Android
Betrayal at Krondor;40;;;;Android
Betrayal Collection;;;;;Android
Betrayal in Antara;;;;;Android
Betrayer;6.5;;;;Android
Better Late Than DEAD;;;;;Android
Between;;;;;Android
Between Me and the Night;3;;;;Android
Beware Planet Earth!;10.5;;;;Android
Beyblade G-Revolution;19;;;;Android
BeyBlade VForce: Super Tournament Battle;8;;;;Android
Beyblade VForce: Ultimate Blader Jam;10;;;;Android
Beyblade: Evolution;7;;;;Android
Beyblade: Let it Rip!;;;;;Android
Beyblade: Metal Fusion;0.8166666666666667;;;;Android
Beyond Castle Wolfenstein;5;;;;Android
Beyond Dimensions;;;;;Android
Beyond Divinity;20;;;;Android
Beyond Eyes;2;;;;Android
Beyond Good & Evil;11;;;;Android
Beyond Gravity;2;;;;Android
Beyond Oasis;6.5;;;;Android
Beyond Reality;;;;;Android
Beyond Shadowgate;;;;;Android
Beyond Sol;;;;;Android
Beyond Space;2.5;;;;Android
Beyond the Beyond;29.5;;;;Android
Beyond The City VR;;;;;Android
Beyond the Labyrinth;;;;;Android
Beyond the Threshold;0.5166666666666667;;;;Android
Beyond Time;;;;;Android
Beyond Zork;10.5;;;;Android
Beyond: Two Souls;10.5;;;;Android
Beyond: Two Souls - Advance Experiments DLC;0.25;;;;Android
Bezier;1;;;;Android
Bible Adventures;1;;;;Android
Bible Black: The Game;7;;;;Android
Biblioteca;;;;;Android
Bibou;;;;;Android
Bicyclism EP;;;;;Android
BientÃ´t l'Ã©tÃ©;0.9166666666666666;;;;Android
Bierzerkers;;;;;Android
Big Action Mega Fight!;2;;;;Android
Big Bang Empire;;;;;Android
Big Bang Mini;6;;;;Android
Big Brain Academy;4.5;;;;Android
Big Brain Academy: Wii Degree;;;;;Android
Big Brain Wolf;;;;;Android
Big Buck Hunter Arcade;;;;;Android
Big Bumpin';0.7333333333333333;;;;Android
Big Fish Legend;;;;;Android
Big Hero 6: Battle in the Bay;;;;;Android
Big Journey to Home;;;;;Android
Big Kahuna Reef;;;;;Android
Big Money!;0.45;;;;Android
Big Mutha Truckers;;;;;Android
Big Mutha Truckers 2;10;;;;Android
Big Pharma;37;;;;Android
Big Red Racing;;;;;Android
Big Rigs: Over the Road Racing;0.3;;;;Android
Big Sky Infinity;;;;;Android
Big Sky Trooper;;;;;Android
Big Thinkers 1st Grade;1;;;;Android
Big Thinkers Kindergarten;;;;;Android
BigFest;;;;;Android
Bigfoot;;;;;Android
Bigfoot Bonkers;;;;;Android
Bigfoot: Collision Course;;;;;Android
Biglands: A Game Made By Kids;4.5;;;;Android
Biing!: Sex, Intrigue and Scalpels;;;;;Android
Bik - A Space Adventure;;;;;Android
Bike Rider DX;;;;;Android
Biker Mice from Mars (1994);5.5;;;;Android
Biker Mice from Mars (2006);4;;;;Android
Bikini Karate Babes;1;;;;Android
Bill & Ted's Excellent Video Game Adventure;3;;;;Android
Bill Laimbeer's Combat Basketball;15;;;;Android
Bill Walsh College Football;;;;;Android
Bill's Tomato Game;10;;;;Android
Billiard: VR;;;;;Android
Billy Blade and the Temple of Time;;;;;Android
Billy Hatcher and the Giant Egg;11;;;;Android
Billy the Wizard;;;;;Android
Bimini Run;;;;;Android
Bin Weevils Arty Arcade;;;;;Android
Binaries;;;;;Android
Binary Boy;0.2833333333333333;;;;Android
Binary Domain;9;;;;Android
Bingo 75;;;;;Android
Bio F.R.E.A.K.S.;3;;;;Android
Bio Force Ape;0.9166666666666666;;;;Android
Bio Inc. Redemption;;;;;Android
Bio Menace;7;;;;Android
Bio Miracle Bokutte Upa;2.5;;;;Android
Bio-Hazard Battle;0.95;;;;Android
Biodrone Battle;;;;;Android
BioForge;12;;;;Android
Biology Battle;;;;;Android
Biomechanical Toy;;;;;Android
BioMetal;1.5;;;;Android
Biomotor Unitron;;;;;Android
Biomutant;;;;;Android
Biomydra;;;;;Android
Bionic Commando (1987);0.31666666666666665;;;;Android
Bionic Commando (1988);1.5;;;;Android
Bionic Commando (2009);7.5;;;;Android
Bionic Commando (Game Boy);5.5;;;;Android
Bionic Commando Rearmed;5;;;;Android
Bionic Commando Rearmed 2;6.5;;;;Android
Bionic Commando: Elite Forces;4;;;;Android
Bionic Dues;9.5;;;;Android
Bionic Heart;1.5;;;;Android
Bionic Heart 2;2;;;;Android
Bionicle Heroes;9.5;;;;Android
Bionicle: Matoran Adventures;;;;;Android
Bionicle: Maze of Shadows;;;;;Android
Bionicle: Tales of the Tohunga;;;;;Android
Bionicle: The Game;2;;;;Android
Bionite: Origins;;;;;Android
BIOS;;;;;Android
BioShock;12;;;;Android
BioShock 2;11;;;;Android
BioShock 2: Minerva's Den DLC;4;;;;Android
BioShock 2: Protector Trials DLC;0.9833333333333333;;;;Android
BioShock Infinite;11.5;;;;Android
BioShock Infinite: Burial at Sea - Episode 1 DLC;2;;;;Android
BioShock Infinite: Burial at Sea - Episode 2 DLC;3.5;;;;Android
BioShock Infinite: Clash in the Clouds DLC;3;;;;Android
Bioshock: The Collection;;;;;Android
Biotoxin: The Dark Days;;;;;Android
Bipolar;;;;;Android
Bird Assassin;0.7833333333333333;;;;Android
Bird Mania 3D;0.25;;;;Android
Bird of Light;;;;;Android
Birdie Shoot;;;;;Android
Birds of Steel;;;;;Android
Birth of America;;;;;Android
Birth of Shadows;;;;;Android
Birthdays the Beginning;;;;;Android
Birthright: The Gorgon's Alliance;;;;;Android
Bishi Bashi Special;2;;;;Android
Bishi Bashi Special 2;3;;;;Android
Bishi Bashi Special 3;3;;;;Android
Bishoujo Senshi Sailor Moon;1.5;;;;Android
Bishoujo Senshi Sailor Moon R;0.7166666666666667;;;;Android
Bishoujo Senshi Sailor Moon S;1.5;;;;Android
Bit Blaster XL;3;;;;Android
Bit Dungeon II;3;;;;Android
bit Dungeon+;;;;;Android
BiT Evolution;4;;;;Android
bit Generations: Dotstream;3;;;;Android
bit Generations: Orbital;;;;;Android
Bit Odyssey;;;;;Android
Bit Shifter;;;;;Android
Bit.Trip Beat;3.5;;;;Android
Bit.Trip Complete;;;;;Android
Bit.Trip Core;1.5;;;;Android
Bit.Trip Fate;1.5;;;;Android
Bit.Trip Flux;1.5;;;;Android
Bit.Trip Presents Runner 2: Future Legend of Rhythm Alien;6;;;;Android
Bit.Trip Runner;8;;;;Android
Bit.Trip Saga;;;;;Android
Bit.Trip Void;0.95;;;;Android
Bitardia;;;;;Android
Bitardia Cards: Memes of 2ch;;;;;Android
Bitcoin Tycoon;;;;;Android
Bitdude;;;;;Android
Bitku;;;;;Android
BitMaster;;;;;Android
BitRay;0.4666666666666667;;;;Android
BitRay2;;;;;Android
Bitslap;;;;;Android
Bitweb;;;;;Android
Bizarre Earthquake;;;;;Android
Black;6.5;;;;Android
Black & Bruised;;;;;Android
Black & White;15;;;;Android
Black & White 2;13.5;;;;Android
Black & White 2: Battle of the Gods;6;;;;Android
Black & White Bushido;;;;;Android
Black & White: Creature Isle;;;;;Android
Black Belt;0.6166666666666667;;;;Android
Black Belt Challenge;0.25;;;;Android
Black Closet;4.5;;;;Android
Black Crypt;8.5;;;;Android
Black Dahlia;;;;;Android
Black Dawn;8;;;;Android
Black Desert;;;;;Android
Black Desert Online;;;;;Android
Black Fire;;;;;Android
Black Forest;;;;;Android
Black Gold Online;;;;;Android
Black Hole Hazard;;;;;Android
Black Home;;;;;Android
Black Ice;9;;;;Android
Black Island;;;;;Android
Black Knight Sword;8;;;;Android
Black Lake Prototype;0.31666666666666665;;;;Android
Black Magic;;;;;Android
Black Market;;;;;Android
Black Mesa;12;;;;Android
Black Mirror;15;;;;Android
Black Mirror II;14;;;;Android
Black Mirror III: The Final Fear;14;;;;Android
Black Moon Chronicles;;;;;Android
Black Rainbow;2;;;;Android
Black Rock Shooter: The Game;9.5;;;;Android
Black Rose;;;;;Android
Black Sails: The Ghost Ship;3.5;;;;Android
Black Sand Drift;;;;;Android
Black Sigil: Blade of the Exiled;20;;;;Android
Black Sky;0.6333333333333333;;;;Android
Black Squad;;;;;Android
Black Swan;;;;;Android
Black The Fall;3;;;;Android
Black Tiger;0.6166666666666667;;;;Android
Black Viper: Sophia's Fate;;;;;Android
Black/Matrix;;;;;Android
Black/Matrix AD;;;;;Android
Black/Matrix II;;;;;Android
Blackbar;1.5;;;;Android
Blackbay Asylum;5;;;;Android
Blackbox;;;;;Android
Blackguards;43.5;;;;Android
Blackguards 2;;;;;Android
Blackguards: Untold Legends;;;;;Android
Blackhole;25;;;;Android
Blackjack (1977);;;;;Android
Blacklight: Retribution;;;;;Android
Blacklight: Tango Down;;;;;Android
Blacksea Odyssey;;;;;Android
BlackShadows;;;;;Android
BlackShot;;;;;Android
BlackSite: Area 51;6;;;;Android
BlackSmith HIT;;;;;Android
BlackSoul;;;;;Android
BlackStone: Magic & Steel;;;;;Android
Blackthorne;6.5;;;;Android
Blackwake;;;;;Android
Blackwater;2;;;;Android
Blackwell Convergence;3;;;;Android
Blackwell Deception;4;;;;Android
Blackwell Epiphany;6;;;;Android
Blackwell Legacy;2.5;;;;Android
Blackwell Unbound;2.5;;;;Android
Blackwood Crossing;2;;;;Android
Blade;4;;;;Android
Blade & Bones;;;;;Android
Blade & Soul;;;;;Android
Blade & Sword;;;;;Android
Blade Arcus from Shining: Battle Arena;;;;;Android
Blade Ballet;;;;;Android
Blade Dancer: Lineage of Light;28.5;;;;Android
Blade Force;;;;;Android
Blade II;;;;;Android
Blade Kitten;5;;;;Android
Blade Kitten: Episode 2;2;;;;Android
Blade Runner (1997);9;;;;Android
Blade Symphony;;;;;Android
Blade Warrior;;;;;Android
Blades of Avernum;;;;;Android
Blades of Steel;1.5;;;;Android
Blades of the Righteous;;;;;Android
Blades of Thunder;;;;;Android
Blades of Time;9;;;;Android
Blades of Time - Dismal Swamp DLC;0.9166666666666666;;;;Android
Blades of Vengeance;8;;;;Android
Bladeslinger;;;;;Android
Bladestar (2016);;;;;Android
Bladestorm: Nightmare;;;;;Android
Bladestorm: The Hundred Years' War;;;;;Android
Blair Witch Volume 1: Rustin Parr;4.5;;;;Android
Blair Witch Volume 2: The Legend of Coffin Rock;2.5;;;;Android
Blair Witch Volume 3: The Elly Kedward Tale;2;;;;Android
Blaite (2017);;;;;Android
Blake Stone: Aliens of Gold;7;;;;Android
Blake Stone: Planet Strike;5;;;;Android
Blamdown Udder Fury;;;;;Android
Blameless;0.6833333333333333;;;;Android
Blandia;;;;;Android
BLARP!;;;;;Android
Blast Chamber;;;;;Android
Blast Corps;10;;;;Android
Blast Em!;;;;;Android
Blast Factor;;;;;Android
Blast Lacrosse;;;;;Android
Blast Off;;;;;Android
Blast Wind;0.4166666666666667;;;;Android
Blast Works: Build, Trade, Destroy;;;;;Android
Blast-off;;;;;Android
Blasted Fortress;;;;;Android
Blaster;;;;;Android
Blaster Master;3;;;;Android
Blaster Master 2;3;;;;Android
Blaster Master Boy;1;;;;Android
Blaster Master Zero;6.5;;;;Android
Blaster Master: Blasting Again;8;;;;Android
Blaster Master: Enemy Below;;;;;Android
Blaster Master: Overdrive;;;;;Android
Blaster Shooter GunGuy;;;;;Android
Blaster Simulator;1.5;;;;Android
Blasteroids;;;;;Android
Blasters of the Universe;;;;;Android
Blasting Agent: Ultimate Edition;;;;;Android
Blasto;10;;;;Android
BlastZone 2;0.43333333333333335;;;;Android
Blayzbloo: Super Melee Action Battle Royale;0.25;;;;Android
BlazBlue Centralfiction;7;;;;Android
BlazBlue: Calamity Trigger;14;;;;Android
BlazBlue: Calamity Trigger Portable;23.5;;;;Android
BlazBlue: Central Fiction;13;;;;Android
BlazBlue: Chrono Phantasma;19;;;;Android
BlazBlue: Chrono Phantasma Extend;30;;;;Android
BlazBlue: Continuum Shift;17.5;;;;Android
BlazBlue: Continuum Shift Extend;8.5;;;;Android
Blazblue: Continuum Shift II;1;;;;Android
Blaze and Blade: Eternal Quest;;;;;Android
Blaze Union: Story to Reach the Future;;;;;Android
BlaZeon;3;;;;Android
BlazeRush;7;;;;Android
Blazing Angels 2: Secret Missions of WWII;10;;;;Android
Blazing Angels: Squadrons of WWII;;;;;Android
Blazing Birds;;;;;Android
Blazing Dragons;9;;;;Android
Blazing Heroes;38;;;;Android
Blazing Lazers;2;;;;Android
Blazing Souls: Accelate;;;;;Android
Blazing Star;1;;;;Android
Blbej Den;1.5;;;;Android
Bleach: Blade Battlers;;;;;Android
Bleach: Blade Battlers 2nd;;;;;Android
Bleach: Dark Souls;10.5;;;;Android
Bleach: Erabareshi Tamashii;;;;;Android
Bleach: Hanatareshi Yabou;;;;;Android
Bleach: Heat the Soul;6;;;;Android
Bleach: Heat the Soul 2;6;;;;Android
Bleach: Heat the Soul 3;;;;;Android
Bleach: Heat the Soul 4;5;;;;Android
Bleach: Heat the Soul 5;4;;;;Android
Bleach: Heat the Soul 6;6;;;;Android
Bleach: Heat the Soul 7;;;;;Android
Bleach: Shattered Blade;2.5;;;;Android
Bleach: Soul Carnival;;;;;Android
Bleach: Soul Carnival 2;;;;;Android
Bleach: Soul ResurrecciÃ³n;4.5;;;;Android
Bleach: The 3rd Phantom;53;;;;Android
Bleach: The Blade of Fate;5.5;;;;Android
Bleach: Versus Crusade;2;;;;Android
BLEAK: Welcome to Glimmer;;;;;Android
Bleed;1.5;;;;Android
Bleed 2;1;;;;Android
Bleeding Blocks;;;;;Android
Bleeding Border;;;;;Android
Blek;2;;;;Android
Blender Bros.;;;;;Android
Blendimals;;;;;Android
Blessed Ones: The Magic Wolves;;;;;Android
Blight of the Immortals;;;;;Android
Blind Love;1;;;;Android
Blind Trust;;;;;Android
Blinding Dark;;;;;Android
BlindSide;;;;;Android
Blink the Bulb;1.5;;;;Android
Blinx 2: Masters of Time and Space;3.5;;;;Android
Blinx: The Time Sweeper;9;;;;Android
Bliss;2.5;;;;Android
Bliss Island;;;;;Android
Blitz Breaker;4.5;;;;Android
Blitz Meet;;;;;Android
Blitz: The League;15;;;;Android
Blitz: The League II;17.5;;;;Android
Blitzkrieg;34;;;;Android
Blitzkrieg 2;20;;;;Android
Blob From Space;0.25;;;;Android
Blobby Volley 2;;;;;Android
Block Block;1;;;;Android
Block Blowout;;;;;Android
Block Buster;;;;;Android
Block Kuzushi;2;;;;Android
Block Legend DX;;;;;Android
Block N Load;;;;;Android
Block Story;;;;;Android
Block Survival: Legend of the Lost Islands;;;;;Android
Block Zombies;;;;;Android
Block'hood;9.5;;;;Android
Blockade 3D;;;;;Android
BlockAid;;;;;Android
Blockids;;;;;Android
Blockland;;;;;Android
