title;main_story_length;mainextra_length;completionist_length;combined_length;platform
Abyss: The Wraiths of Eden;3;;;;Mac
ABZÃ;2;;;;Mac
AC/DC Live: Rock Band Track Pack;4;;;;Mac
Academagia;;;;;Mac
Academagia: The Making of Mages;;;;;Mac
Acan's Call: Act 1;;;;;Mac
Accel World vs. Sword Art Online;25;;;;Mac
Acceleration of Suguri X Edition;0.95;;;;Mac
Acceptance (2016);;;;;Mac
Access Denied;1;;;;Mac
Accidental Runner;;;;;Mac
Accounting (2016);0.4666666666666667;;;;Mac
Ace;;;;;Mac
ACE - Arena: Cyber Evolution;;;;;Mac
ACE Academy;8;;;;Mac
Ace Attorney Investigations: Miles Edgeworth;23.5;;;;Mac
Ace Combat 04: Shattered Skies;4;;;;Mac
Ace Combat 2;4;;;;Mac
Ace Combat 3: Electrosphere;4.5;;;;Mac
Ace Combat 5: The Unsung War;6.5;;;;Mac
Ace Combat 6: Fires of Liberation;12;;;;Mac
Ace Combat Advance;;;;;Mac
Ace Combat Infinity;4;;;;Mac
Ace Combat X: Skies of Deception;4;;;;Mac
Ace Combat Zero: The Belkan War;4.5;;;;Mac
Ace Combat: Assault Horizon;8.5;;;;Mac
Ace Combat: Assault Horizon - Enhanced Edition;8;;;;Mac
Ace Combat: Assault Horizon Legacy;4.5;;;;Mac
Ace Combat: Joint Assault;7;;;;Mac
Ace Lightning;;;;;Mac
Ace Mathician;;;;;Mac
Ace of Aces;;;;;Mac
Ace of Protectors;;;;;Mac
Ace of Seafood;3.5;;;;Mac
Ace of Spades;;;;;Mac
Ace of Words;;;;;Mac
Ace Ventura: The CD-Rom Game;3;;;;Mac
Aces High III;;;;;Mac
Aces of the Galaxy;1;;;;Mac
Aces of the Luftwaffe;10.5;;;;Mac
Aces of the Pacific;;;;;Mac
Aces of the Pacific - WWII: 1946 - Expansion Disk;;;;;Mac
Aces of War;;;;;Mac
Aces Wild: Manic Brawling Action!;2.5;;;;Mac
Achievement Unlocked;0.31666666666666665;;;;Mac
Achievement Unlocked 2;0.8166666666666667;;;;Mac
Achievement Unlocked 3;2.5;;;;Mac
Achron;70;;;;Mac
Achtung Panzer: Kharkov 1943;;;;;Mac
Acid Drift: Solar;;;;;Mac
Acid Drop;;;;;Mac
Ack-Ack Attack!;;;;;Mac
Aconcagua;3.5;;;;Mac
Acorn Assault: Rodent Revolution;;;;;Mac
Acro Storm;;;;;Mac
Acrobat Mission;0.75;;;;Mac
Acrophobia;;;;;Mac
Across Age DX;;;;;Mac
Across The Line;;;;;Mac
Across The Moment;;;;;Mac
Across the Rhine;;;;;Mac
AcrossFlash;;;;;Mac
Act of Aggression;18.5;;;;Mac
Act of War: Direct Action;13.5;;;;Mac
Act of War: High Treason;;;;;Mac
Action 52;;;;;Mac
Action Alien;;;;;Mac
Action Bass;5.5;;;;Mac
Action Fighter;;;;;Mac
Action Fist;;;;;Mac
Action Henk;4;;;;Mac
Action Man: Destruction X;;;;;Mac
Action Man: Operation Extreme;;;;;Mac
Action Man: Raid on Island X;;;;;Mac
Action Man: Robot Atak;3;;;;Mac
Action Pachio;;;;;Mac
Activate the Three Artefacts and then Leave;3;;;;Mac
Activision Anthology;;;;;Mac
ActRaiser;4.5;;;;Mac
ActRaiser 2;4.5;;;;Mac
Actrazer;;;;;Mac
Actua Golf 3;;;;;Mac
Actua Soccer;;;;;Mac
Actua Soccer 3;;;;;Mac
Actua Soccer: Club Edition;;;;;Mac
Actual Crimes: Jack the ripper;2;;;;Mac
Actual Sunlight;1;;;;Mac
Adagio;;;;;Mac
Adam and Eve;;;;;Mac
Adam and Eve: The Game - Chapter 1;;;;;Mac
Adam Wolfe;5;;;;Mac
Adam's Venture - Episode 1: The Search for the Lost Garden;1.5;;;;Mac
Adam's Venture - Episode 2: Solomon's Secret;2;;;;Mac
Adam's Venture - Episode 3: Revelations;2;;;;Mac
Adam's Venture Chronicles;5;;;;Mac
Adam's Venture: Origins;4.5;;;;Mac
Addams Family Values;;;;;Mac
Adera;;;;;Mac
Adibou 2;5;;;;Mac
Adiboud'chou Ã  la Campagne;;;;;Mac
Admiral Nemo;;;;;Mac
ADOM: Ancient Domains Of Mystery;;;;;Mac
Adorables;;;;;Mac
Adrenalin Misfits;;;;;Mac
Adrenaline Adventure;;;;;Mac
Adrenix;;;;;Mac
Adrift;4.5;;;;Mac
Advance Guardian Heroes;3;;;;Mac
Advance Wars;13;;;;Mac
Advance Wars 2: Black Hole Rising;27.5;;;;Mac
Advance Wars: Days of Ruin;19.5;;;;Mac
Advance Wars: Dual Strike;24.5;;;;Mac
Advanced Dungeons & Dragons: Heroes of the Lance;;;;;Mac
Advanced Dungeons & Dragons: Slayer;;;;;Mac
Advanced Dungeons & Dragons: Treasure of Tarmin;7.5;;;;Mac
Advanced Tactics: Gold;;;;;Mac
