title;main_story_length;mainextra_length;completionist_length;combined_length;platform
Aaahh!!! Real Monsters;2.5;;;;PC
Aabs Animal;0.08333333333333333;;;;PC
Aaero;1.5;;;;PC
Aarklash: Legacy;16;;;;PC
Aaru's Awakening;2.5;;;;PC
Abadox: The Deadly Inner War;0.6333333333333333;;;;PC
Abalone;;;;;PC
Abandoned;0.9333333333333333;;;;PC
Abandoned Knight;;;;;PC
Abandoned Places 2;;;;;PC
Abandoned Places: A Time for Heroes;;;;;PC
Abandoned: Chestnut Lodge Asylum;;;;;PC
Abarenbou Princess;;;;;PC
ABC Coloring Town;1.5;;;;PC
Abducted;;;;;PC
Abduction Action! Plus;;;;;PC
Abduction Bit;;;;;PC
ABE VR;;;;;PC
Aberoth;;;;;PC
Able Black;;;;;PC
ABO MANDO;;;;;PC
Abobo's Big Adventure;1.5;;;;PC
Abode;0.75;;;;PC
Abomination Tower;;;;;PC
Abomination: The Nemesis Project;38;;;;PC
About a Fox;0.08333333333333333;;;;PC
About Elise;;;;;PC
About Love, Hate and the other ones;5.5;;;;PC
Above (2016);;;;;PC
ABRACA: Imagic Games;;;;;PC
Abrix for kids;;;;;PC
Abrix the Robot;;;;;PC
Absconding Zatwor;2;;;;PC
Absence;;;;;PC
Absent;4.5;;;;PC
Absoloot;;;;;PC
Absolute Drift;2;;;;PC
Absolver;;;;;PC
Abuse;;;;;PC
Abyss;1;;;;PC
Abyss Odyssey;4;;;;PC
Abyss Raiders: Uncharted;;;;;PC
Abyss: The Wraiths of Eden;3;;;;PC
ABZÃ;2;;;;PC
AC/DC Live: Rock Band Track Pack;4;;;;PC
Academagia;;;;;PC
Academagia: The Making of Mages;;;;;PC
Acan's Call: Act 1;;;;;PC
Accel World vs. Sword Art Online;25;;;;PC
Acceleration of Suguri X Edition;0.95;;;;PC
Acceptance (2016);;;;;PC
Access Denied;1;;;;PC
Accidental Runner;;;;;PC
Accounting (2016);0.4666666666666667;;;;PC
Ace;;;;;PC
ACE - Arena: Cyber Evolution;;;;;PC
ACE Academy;8;;;;PC
Ace Attorney Investigations: Miles Edgeworth;23.5;;;;PC
Ace Combat 04: Shattered Skies;4;;;;PC
Ace Combat 2;4;;;;PC
Ace Combat 3: Electrosphere;4.5;;;;PC
Ace Combat 5: The Unsung War;6.5;;;;PC
Ace Combat 6: Fires of Liberation;12;;;;PC
Ace Combat Advance;;;;;PC
Ace Combat Infinity;4;;;;PC
Ace Combat X: Skies of Deception;4;;;;PC
Ace Combat Zero: The Belkan War;4.5;;;;PC
Ace Combat: Assault Horizon;8.5;;;;PC
Ace Combat: Assault Horizon - Enhanced Edition;8;;;;PC
Ace Combat: Assault Horizon Legacy;4.5;;;;PC
Ace Combat: Joint Assault;7;;;;PC
Ace Lightning;;;;;PC
Ace Mathician;;;;;PC
Ace of Aces;;;;;PC
Ace of Protectors;;;;;PC
Ace of Seafood;3.5;;;;PC
Ace of Spades;;;;;PC
Ace of Words;;;;;PC
Ace Ventura: The CD-Rom Game;3;;;;PC
Aces High III;;;;;PC
Aces of the Galaxy;1;;;;PC
Aces of the Luftwaffe;10.5;;;;PC
Aces of the Pacific;;;;;PC
Aces of the Pacific - WWII: 1946 - Expansion Disk;;;;;PC
Aces of War;;;;;PC
Aces Wild: Manic Brawling Action!;2.5;;;;PC
Achievement Unlocked;0.31666666666666665;;;;PC
Achievement Unlocked 2;0.8166666666666667;;;;PC
Achievement Unlocked 3;2.5;;;;PC
Achron;70;;;;PC
Achtung Panzer: Kharkov 1943;;;;;PC
Acid Drift: Solar;;;;;PC
Acid Drop;;;;;PC
Ack-Ack Attack!;;;;;PC
Aconcagua;3.5;;;;PC
Acorn Assault: Rodent Revolution;;;;;PC
Acro Storm;;;;;PC
Acrobat Mission;0.75;;;;PC
Acrophobia;;;;;PC
Across Age DX;;;;;PC
Across The Line;;;;;PC
Across The Moment;;;;;PC
Across the Rhine;;;;;PC
AcrossFlash;;;;;PC
Act of Aggression;18.5;;;;PC
Act of War: Direct Action;13.5;;;;PC
Act of War: High Treason;;;;;PC
Action 52;;;;;PC
Action Alien;;;;;PC
Action Bass;5.5;;;;PC
Action Fighter;;;;;PC
Action Fist;;;;;PC
Action Henk;4;;;;PC
Action Man: Destruction X;;;;;PC
Action Man: Operation Extreme;;;;;PC
Action Man: Raid on Island X;;;;;PC
Action Man: Robot Atak;3;;;;PC
Action Pachio;;;;;PC
Activate the Three Artefacts and then Leave;3;;;;PC
Activision Anthology;;;;;PC
ActRaiser;4.5;;;;PC
ActRaiser 2;4.5;;;;PC
Actrazer;;;;;PC
Actua Golf 3;;;;;PC
Actua Soccer;;;;;PC
Actua Soccer 3;;;;;PC
Actua Soccer: Club Edition;;;;;PC
Actual Crimes: Jack the ripper;2;;;;PC
Actual Sunlight;1;;;;PC
Adagio;;;;;PC
Adam and Eve;;;;;PC
Adam and Eve: The Game - Chapter 1;;;;;PC
Adam Wolfe;5;;;;PC
Adam's Venture - Episode 1: The Search for the Lost Garden;1.5;;;;PC
Adam's Venture - Episode 2: Solomon's Secret;2;;;;PC
Adam's Venture - Episode 3: Revelations;2;;;;PC
Adam's Venture Chronicles;5;;;;PC
Adam's Venture: Origins;4.5;;;;PC
Addams Family Values;;;;;PC
Adera;;;;;PC
Adibou 2;5;;;;PC
Adiboud'chou Ã  la Campagne;;;;;PC
Admiral Nemo;;;;;PC
ADOM: Ancient Domains Of Mystery;;;;;PC
Adorables;;;;;PC
Adrenalin Misfits;;;;;PC
Adrenaline Adventure;;;;;PC
Adrenix;;;;;PC
Adrift;4.5;;;;PC
Advance Guardian Heroes;3;;;;PC
Advance Wars;13;;;;PC
Advance Wars 2: Black Hole Rising;27.5;;;;PC
Advance Wars: Days of Ruin;19.5;;;;PC
Advance Wars: Dual Strike;24.5;;;;PC
Advanced Dungeons & Dragons: Heroes of the Lance;;;;;PC
Advanced Dungeons & Dragons: Slayer;;;;;PC
Advanced Dungeons & Dragons: Treasure of Tarmin;7.5;;;;PC
Advanced Tactics: Gold;;;;;PC
Advanced V.G. 2;0.25;;;;PC
Advent;;;;;PC
Advent Rising;8;;;;PC
Adventure (1979);0.25;;;;PC
Adventure (1982);;;;;PC
Adventure Apes and the Mayan Mystery;;;;;PC
Adventure Bar Labyrinth;;;;;PC
Adventure Bar Story;58;;;;PC
Adventure Beyond Time: Island Escape;;;;;PC
AdVenture Capitalist;37;;;;PC
Adventure Chronicles: The Search For Lost Treasure;3;;;;PC
AdVenture Communist;2;;;;PC
Adventure Construction Set;;;;;PC
Adventure Escape: Murder Manor;;;;;PC
Adventure in the Tower of Flight;1.5;;;;PC
Adventure Island;0.9166666666666666;;;;PC
Adventure Island II;2.5;;;;PC
Adventure Island III;1.5;;;;PC
Adventure Island IV;2;;;;PC
Adventure Island: The Beginning;2;;;;PC
ADventure Lib;0.5166666666666667;;;;PC
Adventure of Poco Eco;;;;;PC
Adventure of Tokyo Disney Sea;;;;;PC
Adventure Park;5;;;;PC
Adventure Pinball: Forgotten Island;;;;;PC
Adventure Pop;;;;;PC
Adventure Quest;;;;;PC
Adventure Quest 3D;10;;;;PC
Adventure Rage;;;;;PC
Adventure Time: Artifact Checking;;;;;PC
Adventure Time: Card Wars;;;;;PC
Adventure Time: Explore the Dungeon Because I Don't Know!;7;;;;PC
Adventure Time: Finn & Jake Investigations;;;;;PC
Adventure Time: Finn and Jake's Epic Quest;2.5;;;;PC
Adventure Time: Hey Ice King! Why'd You Steal Our Garbage?!;5;;;;PC
Adventure Time: Magic Man's Head Games;0.5;;;;PC
Adventure Time: Rock Bandits;;;;;PC
Adventure Time: The Secret of the Nameless Kingdom;;;;;PC
Adventure Town;;;;;PC
Adventure World;;;;;PC
Adventureland;;;;;PC
Adventurer Manager;14;;;;PC
Adventures in the Magic Kingdom;0.6166666666666667;;;;PC
Adventures of Abrix;;;;;PC
Adventures of Beetlejuice: Skeletons In The Closet;;;;;PC
Adventures of Bertram Fiddle: Episode 1 - A Dreadly Business;1;;;;PC
Adventures of Darwin;;;;;PC
Adventures of Dino Riki;1.5;;;;PC
Adventures of Fluzz;;;;;PC
Adventures Of Kok;;;;;PC
Adventures of Lolo;3;;;;PC
Adventures of Lolo 2;4;;;;PC
Adventures of Lolo 3;12.5;;;;PC
Adventures of Mana;9.5;;;;PC
Adventures of Max Fax: Episode 1;0.5666666666666667;;;;PC
Adventures of Mr. Heli;;;;;PC
Adventures Of Pip;5;;;;PC
Adventures of Robinson Crusoe;;;;;PC
Adventures of Tron;;;;;PC
Adventures of Yogi Bear;1.5;;;;PC
Adventures on the Polluted Islands;;;;;PC
Adventures To Go!;;;;;PC
Adventurezator: When Pigs Fly;;;;;PC
Adventuring Gentleman;;;;;PC
AdvertCity;4;;;;PC
Aedis Eclipse: Generation of Chaos;;;;;PC
Aegis (2016);;;;;PC
Aegis Defenders;;;;;PC
Aegis of Earth: Protonovus Assault;18;;;;PC
Aegis Wing;2;;;;PC
Aeon Avenger;;;;;PC
Aeon Command;2.5;;;;PC
Aeon Flux;8;;;;PC
Aerannis;5.5;;;;PC
AereA;;;;;PC
Aerena: Clash of Champions;;;;;PC
Aerial Destruction;;;;;PC
Aero Elite: Combat Academy;;;;;PC
Aero Fighters;0.95;;;;PC
Aero Fighters 2;0.8333333333333334;;;;PC
Aero Fighters 3;0.8333333333333334;;;;PC
Aero Fighters Assault;4;;;;PC
Aero Porter;4;;;;PC
Aero Racer;;;;;PC
Aero the Acro-Bat;4;;;;PC
Aero the Acro-Bat 2;4.5;;;;PC
Aero's Quest;;;;;PC
Aerobiz;;;;;PC
Aerobiz Supersonic;4;;;;PC
aerofly FS;;;;;PC
Aerofly FS 2 Flight Simulator;;;;;PC
AeroGauge;;;;;PC
AeroWings;;;;;PC
AeternoBlade;;;;;PC
Aether;0.7833333333333333;;;;PC
Aetherion;;;;;PC
Aetherspace;;;;;PC
Affected Zone Tactics;;;;;PC
Affordable Space Adventures;5;;;;PC
Afghanistan '11;;;;;PC
AFL Live;;;;;PC
AFL Live 2;;;;;PC
Afraid of Monsters;2;;;;PC
Afrika;24;;;;PC
Afro Samurai;7;;;;PC
After All;;;;;PC
After Armageddon Gaiden;;;;;PC
After Burner;0.7833333333333333;;;;PC
After Burner Climax;0.25;;;;PC
After Burner II;0.5;;;;PC
After Burner III;0.08333333333333333;;;;PC
After Burner: Black Falcon;;;;;PC
After Life: Story of a Father;;;;;PC
After Reset RPG;;;;;PC
After The End: The Harvest;;;;;PC
After the War;;;;;PC
Afterfall Reconquest: Episode 1;2;;;;PC
Afterfall: InSanity;6.5;;;;PC
AFTERGRINDER;;;;;PC
Afterlife;;;;;PC
Afterlife Empire;;;;;PC
Aftermath (2010);;;;;PC
Again: Interactive Crime Novel;10.5;;;;PC
Agapan;;;;;PC
Agar.io;;;;;PC
Agarest Senki Mariage;;;;;PC
Agatha Christie: And Then There Were None;7;;;;PC
Agatha Christie: Evil Under the Sun;9;;;;PC
Agatha Christie: Murder on the Orient Express;7.5;;;;PC
Agatha Christie: The ABC Murders (2009);10;;;;PC
