title;main_story_length;mainextra_length;completionist_length;combined_length;platform
Adventure Time: The Secret of the Nameless Kingdom;;;;;Xbox
Adventure Town;;;;;Xbox
Adventure World;;;;;Xbox
Adventureland;;;;;Xbox
Adventurer Manager;14;;;;Xbox
Adventures in the Magic Kingdom;0.6166666666666667;;;;Xbox
Adventures of Abrix;;;;;Xbox
Adventures of Beetlejuice: Skeletons In The Closet;;;;;Xbox
Adventures of Bertram Fiddle: Episode 1 - A Dreadly Business;1;;;;Xbox
Adventures of Darwin;;;;;Xbox
Adventures of Dino Riki;1.5;;;;Xbox
Adventures of Fluzz;;;;;Xbox
Adventures Of Kok;;;;;Xbox
Adventures of Lolo;3;;;;Xbox
Adventures of Lolo 2;4;;;;Xbox
Adventures of Lolo 3;12.5;;;;Xbox
Adventures of Mana;9.5;;;;Xbox
Adventures of Max Fax: Episode 1;0.5666666666666667;;;;Xbox
Adventures of Mr. Heli;;;;;Xbox
Adventures Of Pip;5;;;;Xbox
Adventures of Robinson Crusoe;;;;;Xbox
Adventures of Tron;;;;;Xbox
Adventures of Yogi Bear;1.5;;;;Xbox
Adventures on the Polluted Islands;;;;;Xbox
Adventures To Go!;;;;;Xbox
Adventurezator: When Pigs Fly;;;;;Xbox
Adventuring Gentleman;;;;;Xbox
AdvertCity;4;;;;Xbox
Aedis Eclipse: Generation of Chaos;;;;;Xbox
Aegis (2016);;;;;Xbox
Aegis Defenders;;;;;Xbox
Aegis of Earth: Protonovus Assault;18;;;;Xbox
Aegis Wing;2;;;;Xbox
Aeon Avenger;;;;;Xbox
Aeon Command;2.5;;;;Xbox
Aeon Flux;8;;;;Xbox
Aerannis;5.5;;;;Xbox
AereA;;;;;Xbox
Aerena: Clash of Champions;;;;;Xbox
Aerial Destruction;;;;;Xbox
Aero Elite: Combat Academy;;;;;Xbox
Aero Fighters;0.95;;;;Xbox
Aero Fighters 2;0.8333333333333334;;;;Xbox
